team,played,wins,draws,losses,points,goals_scored,goals_conceded,goal_difference,home_played,home_wins,away_played,away_wins,home_win_rate,away_win_rate,avg_ballPossession,home_avg_ballPossession,away_avg_ballPossession,avg_expectedGoals,home_avg_expectedGoals,away_avg_expectedGoals,avg_bigChanceCreated,home_avg_bigChanceCreated,away_avg_bigChanceCreated,avg_bigChanceMissed,home_avg_bigChanceMissed,away_avg_bigChanceMissed,avg_totalShotsOnGoal,home_avg_totalShotsOnGoal,away_avg_totalShotsOnGoal,avg_shotsOnTarget,home_avg_shotsOnTarget,away_avg_shotsOnTarget,avg_shotsOffTarget,home_avg_shotsOffTarget,away_avg_shotsOffTarget,avg_blockedShots,home_avg_blockedShots,away_avg_blockedShots,avg_goalkeeperSaves,home_avg_goalkeeperSaves,away_avg_goalkeeperSaves,avg_cornerKicks,home_avg_cornerKicks,away_avg_cornerKicks,avg_yellowCards,home_avg_yellowCards,away_avg_yellowCards,avg_redCards,home_avg_redCards,away_avg_redCards,avg_totalPasses,home_avg_totalPasses,away_avg_totalPasses,avg_accuratePasses,home_avg_accuratePasses,away_avg_accuratePasses,avg_accuratePassesPercentage,home_avg_accuratePassesPercentage,away_avg_accuratePassesPercentage,avg_fouls,home_avg_fouls,away_avg_fouls,avg_offsides,home_avg_offsides,away_avg_offsides,avg_dribbles,home_avg_dribbles,away_avg_dribbles,avg_successfulDribbles,home_avg_successfulDribbles,away_avg_successfulDribbles,avg_tackles,home_avg_tackles,away_avg_tackles,avg_totalDuels,home_avg_totalDuels,away_avg_totalDuels,avg_totalDuelsWon,home_avg_totalDuelsWon,away_avg_totalDuelsWon
Monza,38,14,10,14,52,48.0,52.0,-4.0,19,7,19,7,36.8,36.8,55.39,57.95,52.84,1.24,1.4,1.08,1.62,1.78,1.47,1.18,1.5,0.86,10.84,12.0,9.68,,,,,,,,,,3.24,2.68,3.79,4.05,5.11,3.0,2.37,2.32,2.42,0.44,0.2,0.75,,,,425.53,441.05,410.0,,,,12.87,12.11,13.63,1.97,2.18,1.78,,,,,,,,,,,,,,,
Udinese,38,11,13,14,46,47.0,48.0,-1.0,19,6,19,5,31.6,26.3,47.84,46.26,49.42,1.25,1.47,1.03,1.46,1.83,1.11,0.88,1.13,0.67,13.29,14.95,11.63,,,,,,,,,,2.39,2.37,2.42,4.89,5.63,4.16,2.32,2.0,2.63,0.6,0.5,0.67,,,,329.79,316.79,342.79,,,,12.58,12.42,12.74,1.34,1.05,1.63,,,,,,,,,,,,,,,
Sassuolo,38,12,9,17,45,47.0,61.0,-14.0,19,8,19,4,42.1,21.1,49.21,48.63,49.79,1.35,1.26,1.45,1.76,1.67,1.84,1.15,1.12,1.18,12.82,12.16,13.47,,,,,,,,,,1.87,2.05,1.68,4.66,4.63,4.68,2.37,2.42,2.32,0.75,1.0,0.33,,,,361.42,362.05,360.79,,,,10.74,11.63,9.84,1.16,1.28,1.05,,,,,,,,,,,,,,,
Empoli,38,10,13,15,43,37.0,49.0,-12.0,19,8,19,2,42.1,10.5,47.16,46.95,47.37,1.06,1.3,0.81,1.31,1.72,0.89,0.88,1.06,0.67,11.82,13.58,10.05,,,,,,,,,,2.95,3.16,2.74,4.29,4.79,3.79,2.32,2.26,2.37,0.64,0.71,0.5,,,,320.63,309.37,331.89,,,,11.61,11.63,11.58,1.5,1.56,1.44,,,,,,,,,,,,,,,
Salernitana,38,9,15,14,42,48.0,62.0,-14.0,19,7,19,2,36.8,10.5,44.87,45.0,44.74,0.98,1.08,0.88,1.22,1.39,1.06,0.62,0.75,0.5,10.08,10.74,9.42,,,,,,,,,,3.65,3.67,3.63,3.76,3.74,3.79,2.26,2.21,2.32,0.57,0.5,0.67,,,,311.26,312.37,310.16,,,,12.45,12.26,12.63,1.81,1.78,1.84,,,,,,,,,,,,,,,
Lecce,38,8,12,18,36,33.0,46.0,-13.0,19,3,19,5,15.8,26.3,41.11,42.58,39.63,0.96,1.07,0.84,1.31,1.71,0.94,0.84,1.2,0.53,11.0,12.63,9.37,,,,,,,,,,2.97,2.53,3.42,4.53,5.21,3.84,2.35,2.47,2.22,0.5,1.0,0.33,,,,239.5,247.63,231.37,,,,14.55,15.05,14.05,1.84,1.95,1.72,,,,,,,,,,,,,,,
Hellas Verona,39,8,10,21,34,34.0,60.0,-26.0,19,6,20,2,31.6,10.0,40.82,39.47,42.1,0.95,1.07,0.83,1.51,1.67,1.35,1.12,1.12,1.13,10.9,11.89,9.95,,,,,,,,,,3.54,4.0,3.1,4.49,4.53,4.45,2.95,2.83,3.05,0.5,0.5,0.5,,,,225.1,215.79,233.95,,,,14.28,12.95,15.55,2.17,2.0,2.33,,,,,,,,,,,,,,,
Spezia,39,6,13,20,31,32.0,65.0,-33.0,20,4,19,2,20.0,10.5,47.67,48.7,46.58,1.14,1.2,1.07,1.53,1.63,1.42,1.14,1.17,1.12,11.28,11.6,10.95,,,,,,,,,,3.31,3.05,3.58,5.18,5.2,5.16,2.76,2.35,3.22,0.75,0.8,0.67,,,,300.08,302.5,297.53,,,,13.59,13.2,14.0,1.49,1.42,1.56,,,,,,,,,,,,,,,
Cremonese,38,5,12,21,27,36.0,69.0,-33.0,19,4,19,1,21.1,5.3,41.82,41.84,41.79,1.04,1.02,1.05,1.05,0.74,1.37,0.69,0.5,0.84,12.24,12.68,11.79,,,,,,,,,,4.16,3.68,4.63,3.84,3.42,4.26,2.19,1.67,2.68,0.75,0.5,1.0,,,,263.79,263.26,264.32,,,,12.05,12.05,12.05,1.89,2.05,1.71,,,,,,,,,,,,,,,
Sampdoria,38,3,10,25,19,24.0,71.0,-47.0,19,1,19,2,5.3,10.5,46.03,47.74,44.32,0.91,1.0,0.82,1.22,1.56,0.89,0.94,1.25,0.67,9.95,10.16,9.74,,,,,,,,,,3.84,3.37,4.32,3.42,3.89,2.95,2.84,2.58,3.11,0.75,0.67,1.0,,,,308.53,312.79,304.26,,,,13.34,13.37,13.32,1.49,1.53,1.44,,,,,,,,,,,,,,,
