match_id,date,season,round,status,home_team,home_team_short,home_team_slug,away_team,away_team_short,away_team_slug,home_goals,away_goals,duration,result,home_penalties,away_penalties,has_xg,home_ballPossession,away_ballPossession,home_expectedGoals,away_expectedGoals,home_bigChanceCreated,away_bigChanceCreated,home_bigChanceMissed,away_bigChanceMissed,home_totalShotsOnGoal,away_totalShotsOnGoal,home_shotsOnTarget,away_shotsOnTarget,home_shotsOffTarget,away_shotsOffTarget,home_blockedShots,away_blockedShots,home_goalkeeperSaves,away_goalkeeperSaves,home_cornerKicks,away_cornerKicks,home_freeKicks,away_freeKicks,home_yellowCards,away_yellowCards,home_redCards,away_redCards,home_totalPasses,away_totalPasses,home_accuratePasses,away_accuratePasses,home_accuratePassesPercentage,away_accuratePassesPercentage,home_totalLongBalls,away_totalLongBalls,home_accurateLongBalls,away_accurateLongBalls,home_totalCross,away_totalCross,home_accurateCross,away_accurateCross,home_dribbles,away_dribbles,home_successfulDribbles,away_successfulDribbles,home_tackles,away_tackles,home_totalDuels,away_totalDuels,home_totalDuelsWon,away_totalDuelsWon,home_fouls,away_fouls,home_offsides,away_offsides,home_throwIns,away_throwIns,home_goalKicks,away_goalKicks
10045752,2022-01-11,21/22,18,finished,Southampton,Southampton,southampton,Brentford,Brentford,brentford,4,1,REGULAR,HOME_TEAM,,,False,49,51,,,3,1,0,1,12,5,,,,,,,3,3,5,2,8,9,0,1,,,,,304,313,,,,,15,22,,,3,4,,,,,,,,,,,9,8,0,1,16,27,8,6
10045754,2022-01-12,21/22,18,finished,West Ham United,West Ham,west-ham-united,Norwich City,Norwich,norwich-city,2,0,REGULAR,HOME_TEAM,,,False,62,38,,,5,0,3,0,13,7,,,,,,,3,3,11,2,8,9,,,,,,,463,250,,,,,31,18,,,3,5,,,,,,,,,,,9,8,4,3,26,12,5,8
10054009,2022-01-19,21/22,17,finished,Brentford,Brentford,brentford,Manchester United,Man Utd,manchester-united,1,3,REGULAR,AWAY_TEAM,,,False,44,56,,,4,4,3,1,18,13,,,,,,,2,8,6,9,7,6,,,,,,,291,411,,,,,22,18,,,4,4,,,,,,,,,,,7,9,3,0,16,8,8,4
10065225,2022-01-19,21/22,17,finished,Leicester City,Leicester,leicester-city,Tottenham Hotspur,Tottenham,tottenham-hotspur,2,3,REGULAR,AWAY_TEAM,,,False,49,51,,,3,8,1,5,14,27,,,,,,,5,2,3,8,12,5,1,2,,,,,491,521,,,,,22,20,,,2,5,,,,,,,,,,,6,12,1,0,9,14,11,5
10085333,2022-02-05,21/22,17,finished,Burnley,Burnley,burnley,Watford,Watford,watford,0,0,REGULAR,DRAW,,,False,52,48,,,0,1,0,1,13,11,,,,,,,5,2,4,7,8,16,1,2,,,,,270,245,,,,,33,26,,,4,6,,,,,,,,,,,16,9,3,0,43,20,6,7
10098608,2022-02-15,21/22,18,finished,Manchester United,Man Utd,manchester-united,Brighton & Hove Albion,Brighton,brighton-and-hove-albion,2,0,REGULAR,HOME_TEAM,,,True,50,50,,,5,3,4,3,19,10,,,,,,,3,5,10,2,9,8,3,1,0,1,,,418,435,,,,,30,27,,,4,4,,,,,,,,,,,8,10,1,1,13,21,10,5
10114687,2022-02-23,21/22,13,finished,Burnley,Burnley,burnley,Tottenham Hotspur,Tottenham,tottenham-hotspur,1,0,REGULAR,HOME_TEAM,,,True,34,66,,,2,0,2,0,15,12,,,,,,,2,3,3,7,8,8,,,,,,,259,543,,,,,26,23,,,5,6,,,,,,,,,,,8,8,3,2,15,26,10,6
10114688,2022-02-23,21/22,18,finished,Watford,Watford,watford,Crystal Palace,Crystal Palace,crystal-palace,1,4,REGULAR,AWAY_TEAM,,,True,45,55,,,3,1,2,0,8,7,,,,,,,1,0,6,4,8,12,2,1,,,,,363,469,,,,,31,26,,,4,3,,,,,,,,,,,12,9,2,1,23,18,4,7
10114693,2022-02-23,21/22,19,finished,Liverpool,Liverpool,liverpool,Leeds United,Leeds,leeds-united,6,0,REGULAR,HOME_TEAM,,,True,64,36,,,8,0,2,0,23,3,,,,,,,2,8,4,0,10,5,0,3,,,,,583,280,,,,,37,21,,,5,0,,,,,,,,,,,5,11,1,6,20,11,2,10
10114694,2022-02-24,21/22,20,finished,Arsenal,Arsenal,arsenal,Wolverhampton,Wolves,wolverhampton,2,1,REGULAR,HOME_TEAM,,,True,56,44,,,2,3,1,2,26,6,,,,,,,1,4,5,4,8,8,1,1,,,,,421,303,,,,,23,22,,,5,2,,,,,,,,,,,8,9,2,2,20,14,6,14
