match_id,season,matchday,date,status,home_team,home_team_short,home_team_tla,away_team,away_team_short,away_team_tla,home_goals_ft,away_goals_ft,home_goals_ht,away_goals_ht,result,referee
551981,2025,1,2025-09-16,FINISHED,Athletic Club,Athletic,ATH,Arsenal FC,Arsenal,ARS,0,2,0,0,AWAY_TEAM,Donatas Rumšas
552049,2025,1,2025-09-16,FINISHED,PSV,PSV,PSV,Royale Union Saint-Gilloise,Union SG,USG,1,3,0,2,AWAY_TEAM,Anthony Taylor
551941,2025,1,2025-09-16,FINISHED,Juventus FC,Juventus,JUV,Borussia Dortmund,Dortmund,BVB,4,4,0,0,DRAW,François Letexier
551991,2025,1,2025-09-16,FINISHED,Sport Lisboa e Benfica,SL Benfica,BEN,Qarabağ Ağdam FK,Qarabağ Ağdam,QAR,2,3,2,1,AWAY_TEAM,Erik Lambrechts
552012,2025,1,2025-09-16,FINISHED,Tottenham Hotspur FC,Tottenham,TOT,Villarreal CF,Villarreal,VIL,1,0,1,0,HOME_TEAM,Rade Obrenović
551927,2025,1,2025-09-16,FINISHED,Real Madrid CF,Real Madrid,RMA,Olympique de Marseille,Marseille,MAR,2,1,1,1,HOME_TEAM,Irfan Peljto
552023,2025,1,2025-09-17,FINISHED,SK Slavia Praha,Slavia Praha,SLP,FK Bodø/Glimt,Bodø/Glimt,FK,2,2,1,0,DRAW,Marian Barbu
552031,2025,1,2025-09-17,FINISHED,PAE Olympiakos SFP,Olympiakos,OLY,Paphos FC,Paphos FC,AEP,0,0,0,0,DRAW,István Kovács
551936,2025,1,2025-09-17,FINISHED,AFC Ajax,Ajax,AJA,FC Internazionale Milano,Inter,INT,0,2,0,1,AWAY_TEAM,Michael Oliver
551946,2025,1,2025-09-17,FINISHED,Liverpool FC,Liverpool,LIV,Club Atlético de Madrid,Atleti,ATL,3,2,2,1,HOME_TEAM,Maurizio Mariani
551959,2025,1,2025-09-17,FINISHED,Paris Saint-Germain FC,PSG,PSG,Atalanta BC,Atalanta,ATA,4,0,2,0,HOME_TEAM,Sandro Schärer
551908,2025,1,2025-09-17,FINISHED,FC Bayern München,Bayern,FCB,Chelsea FC,Chelsea,CHE,3,1,2,1,HOME_TEAM,José Sánchez Martínez
551975,2025,1,2025-09-18,FINISHED,FC København,København,KOB,Bayer 04 Leverkusen,Leverkusen,B04,2,2,1,0,DRAW,Äliyar Ağayev
551995,2025,1,2025-09-18,FINISHED,Club Brugge KV,Club Brugge,BRU,AS Monaco FC,Monaco,ASM,4,1,3,0,HOME_TEAM,Simone Sozza
551958,2025,1,2025-09-18,FINISHED,Newcastle United FC,Newcastle,NEW,FC Barcelona,Barça,FCB,1,2,0,0,AWAY_TEAM,Glenn Nyberg
551965,2025,1,2025-09-18,FINISHED,Manchester City FC,Man City,MCI,SSC Napoli,Napoli,NAP,2,0,0,0,HOME_TEAM,Felix Zwayer
552000,2025,1,2025-09-18,FINISHED,Eintracht Frankfurt,Frankfurt,SGE,Galatasaray SK,Galatasaray,GAL,5,1,3,1,HOME_TEAM,Marco Guida
552027,2025,1,2025-09-18,FINISHED,Sporting Clube de Portugal,Sporting CP,SPO,FK Kairat,FK Kairat,KAI,4,1,1,0,HOME_TEAM,Damian Sylwestrzak
551982,2025,2,2025-09-30,FINISHED,Atalanta BC,Atalanta,ATA,Club Brugge KV,Club Brugge,BRU,2,1,0,1,HOME_TEAM,Espen Eskås
551930,2025,2,2025-09-30,FINISHED,FK Kairat,FK Kairat,KAI,Real Madrid CF,Real Madrid,RMA,0,5,0,1,AWAY_TEAM,Marco Guida
551951,2025,2,2025-09-30,FINISHED,Galatasaray SK,Galatasaray,GAL,Liverpool FC,Liverpool,LIV,1,0,1,0,HOME_TEAM,Clément Turpin
551997,2025,2,2025-09-30,FINISHED,Club Atlético de Madrid,Atleti,ATL,Eintracht Frankfurt,Frankfurt,SGE,5,1,3,0,HOME_TEAM,Slavko Vinčič
552015,2025,2,2025-09-30,FINISHED,Olympique de Marseille,Marseille,MAR,AFC Ajax,Ajax,AJA,4,0,3,0,HOME_TEAM,Anthony Taylor
552020,2025,2,2025-09-30,FINISHED,FK Bodø/Glimt,Bodø/Glimt,FK,Tottenham Hotspur FC,Tottenham,TOT,2,2,0,0,DRAW,Ivan Kružliak
551915,2025,2,2025-09-30,FINISHED,Paphos FC,Paphos FC,AEP,FC Bayern München,Bayern,FCB,1,5,1,4,AWAY_TEAM,Manfredas Lukjančukas
551917,2025,2,2025-09-30,FINISHED,Chelsea FC,Chelsea,CHE,Sport Lisboa e Benfica,SL Benfica,BEN,1,0,1,0,HOME_TEAM,Daniel Siebert
551935,2025,2,2025-09-30,FINISHED,FC Internazionale Milano,Inter,INT,SK Slavia Praha,Slavia Praha,SLP,3,0,2,0,HOME_TEAM,Chris Kavanagh
552039,2025,2,2025-10-01,FINISHED,Qarabağ Ağdam FK,Qarabağ Ağdam,QAR,FC København,København,KOB,2,0,1,0,HOME_TEAM,Serdar Gözübüyük
552044,2025,2,2025-10-01,FINISHED,Royale Union Saint-Gilloise,Union SG,USG,Newcastle United FC,Newcastle,NEW,0,4,0,2,AWAY_TEAM,Urs Schnyder
551944,2025,2,2025-10-01,FINISHED,Borussia Dortmund,Dortmund,BVB,Athletic Club,Athletic,ATH,4,1,1,0,HOME_TEAM,Szymon Marciniak
551952,2025,2,2025-10-01,FINISHED,FC Barcelona,Barça,FCB,Paris Saint-Germain FC,PSG,PSG,1,2,1,1,AWAY_TEAM,Michael Oliver
551968,2025,2,2025-10-01,FINISHED,AS Monaco FC,Monaco,ASM,Manchester City FC,Man City,MCI,2,2,1,2,DRAW,Jesús Gil Manzano
551972,2025,2,2025-10-01,FINISHED,Bayer 04 Leverkusen,Leverkusen,B04,PSV,PSV,PSV,1,1,0,0,DRAW,Glenn Nyberg
551978,2025,2,2025-10-01,FINISHED,Arsenal FC,Arsenal,ARS,PAE Olympiakos SFP,Olympiakos,OLY,2,0,1,0,HOME_TEAM,François Letexier
552002,2025,2,2025-10-01,FINISHED,Villarreal CF,Villarreal,VIL,Juventus FC,Juventus,JUV,2,2,1,0,DRAW,István Kovács
552026,2025,2,2025-10-01,FINISHED,SSC Napoli,Napoli,NAP,Sporting Clube de Portugal,Sporting CP,SPO,2,1,1,0,HOME_TEAM,Danny Makkelie
551955,2025,3,2025-10-21,FINISHED,FC Barcelona,Barça,FCB,PAE Olympiakos SFP,Olympiakos,OLY,6,1,2,0,HOME_TEAM,Urs Schnyder
552045,2025,3,2025-10-21,FINISHED,FK Kairat,FK Kairat,KAI,Paphos FC,Paphos FC,AEP,0,0,0,0,DRAW,Chris Kavanagh
551938,2025,3,2025-10-21,FINISHED,Royale Union Saint-Gilloise,Union SG,USG,FC Internazionale Milano,Inter,INT,0,4,0,2,AWAY_TEAM,Glenn Nyberg
551945,2025,3,2025-10-21,FINISHED,FC København,København,KOB,Borussia Dortmund,Dortmund,BVB,2,4,1,1,AWAY_TEAM,Danny Makkelie
551960,2025,3,2025-10-21,FINISHED,Bayer 04 Leverkusen,Leverkusen,B04,Paris Saint-Germain FC,PSG,PSG,2,7,1,4,AWAY_TEAM,Jesús Gil Manzano
551964,2025,3,2025-10-21,FINISHED,Villarreal CF,Villarreal,VIL,Manchester City FC,Man City,MCI,0,2,0,2,AWAY_TEAM,Serdar Gözübüyük
551976,2025,3,2025-10-21,FINISHED,Arsenal FC,Arsenal,ARS,Club Atlético de Madrid,Atleti,ATL,4,0,0,0,HOME_TEAM,Davide Massa
551992,2025,3,2025-10-21,FINISHED,Newcastle United FC,Newcastle,NEW,Sport Lisboa e Benfica,SL Benfica,BEN,3,0,1,0,HOME_TEAM,Szymon Marciniak
552048,2025,3,2025-10-21,FINISHED,PSV,PSV,PSV,SSC Napoli,Napoli,NAP,6,2,2,1,HOME_TEAM,Daniel Siebert
552025,2025,3,2025-10-22,FINISHED,Galatasaray SK,Galatasaray,GAL,FK Bodø/Glimt,Bodø/Glimt,FK,3,1,2,0,HOME_TEAM,Michael Oliver
552040,2025,3,2025-10-22,FINISHED,Athletic Club,Athletic,ATH,Qarabağ Ağdam FK,Qarabağ Ağdam,QAR,3,1,1,1,HOME_TEAM,Igor Pajač
551947,2025,3,2025-10-22,FINISHED,Eintracht Frankfurt,Frankfurt,SGE,Liverpool FC,Liverpool,LIV,1,5,1,3,AWAY_TEAM,François Letexier
551984,2025,3,2025-10-22,FINISHED,Atalanta BC,Atalanta,ATA,SK Slavia Praha,Slavia Praha,SLP,0,0,0,0,DRAW,Ricardo de Burgos
552016,2025,3,2025-10-22,FINISHED,Sporting Clube de Portugal,Sporting CP,SPO,Olympique de Marseille,Marseille,MAR,2,1,0,1,HOME_TEAM,Rade Obrenović
552022,2025,3,2025-10-22,FINISHED,AS Monaco FC,Monaco,ASM,Tottenham Hotspur FC,Tottenham,TOT,0,0,0,0,DRAW,Marco Guida
551910,2025,3,2025-10-22,FINISHED,FC Bayern München,Bayern,FCB,Club Brugge KV,Club Brugge,BRU,4,0,3,0,HOME_TEAM,Donatas Rumšas
