match_id,date,season,round,status,home_team,home_team_short,home_team_slug,away_team,away_team_short,away_team_slug,home_goals,away_goals,duration,result,home_penalties,away_penalties,has_xg,home_ballPossession,away_ballPossession,home_expectedGoals,away_expectedGoals,home_bigChanceCreated,away_bigChanceCreated,home_bigChanceMissed,away_bigChanceMissed,home_totalShotsOnGoal,away_totalShotsOnGoal,home_shotsOnTarget,away_shotsOnTarget,home_shotsOffTarget,away_shotsOffTarget,home_blockedShots,away_blockedShots,home_goalkeeperSaves,away_goalkeeperSaves,home_cornerKicks,away_cornerKicks,home_freeKicks,away_freeKicks,home_yellowCards,away_yellowCards,home_redCards,away_redCards,home_totalPasses,away_totalPasses,home_accuratePasses,away_accuratePasses,home_accuratePassesPercentage,away_accuratePassesPercentage,home_totalLongBalls,away_totalLongBalls,home_accurateLongBalls,away_accurateLongBalls,home_totalCross,away_totalCross,home_accurateCross,away_accurateCross,home_dribbles,away_dribbles,home_successfulDribbles,away_successfulDribbles,home_tackles,away_tackles,home_totalDuels,away_totalDuels,home_totalDuelsWon,away_totalDuelsWon,home_fouls,away_fouls,home_offsides,away_offsides,home_throwIns,away_throwIns,home_goalKicks,away_goalKicks
14061179,2025-08-17,25/26,1,finished,Stade Brestois,Brest,stade-brestois,Lille,Lille,lille,3,3,REGULAR,DRAW,,,True,46,54,2.01,1.62,2,3,0,1,18,10,,,,,,,3,2,2,2,13,11,2,1,,,,,272,363,,,,,23,27,,,3,5,,,,,,,,,,,11,13,1,2,21,22,4,10
14061180,2025-08-17,25/26,1,finished,Angers,Angers,angers,Paris FC,Paris,paris-fc,1,0,REGULAR,HOME_TEAM,,,True,32,68,0.97,0.92,1,1,0,1,8,17,,,,,,,7,1,3,7,10,14,2,1,1,0,,,206,531,,,,,24,34,,,0,2,,,,,,,,,,,14,10,0,3,16,18,14,8
14061182,2025-08-17,25/26,1,finished,Auxerre,Auxerre,auxerre,Lorient,Lorient,lorient,1,0,REGULAR,HOME_TEAM,,,True,44,56,1.44,1.37,2,3,2,3,7,14,,,,,,,3,2,4,4,13,18,3,2,,,,,291,392,,,,,17,24,,,0,2,,,,,,,,,,,18,14,0,2,14,23,7,4
14061183,2025-08-16,25/26,1,finished,Nice,Nice,nice,Toulouse,Toulouse,toulouse,0,1,REGULAR,AWAY_TEAM,,,True,57,43,0.79,0.61,1,0,1,0,13,10,,,,,,,1,2,9,4,13,12,2,3,,,,,403,306,,,,,12,23,,,7,5,,,,,,,,,,,12,13,,,19,8,8,11
14061185,2025-08-17,25/26,1,finished,Nantes,Nantes,nantes,Paris Saint-Germain,PSG,paris-saint-germain,0,1,REGULAR,AWAY_TEAM,,,True,29,71,0.14,1.43,0,1,0,1,5,18,,,,,,,3,0,2,7,6,6,1,1,,,,,224,680,,,,,21,35,,,1,4,,,,,,,,,,,6,6,0,1,12,17,19,8
14061187,2025-08-16,25/26,1,finished,AS Monaco,AS Monaco,as-monaco,Le Havre,Le Havre,le-havre,3,1,REGULAR,HOME_TEAM,,,True,74,26,1.76,0.6,2,0,,,13,9,,,,,,,3,1,5,4,14,5,0,1,,,,,643,175,,,,,23,12,,,1,2,,,,,,,,,,,5,14,5,1,23,12,6,9
14061188,2025-08-15,25/26,1,finished,Stade Rennais,Rennes,stade-rennais,Olympique de Marseille,Marseille,olympique-de-marseille,1,0,REGULAR,HOME_TEAM,,,True,28,72,1.47,1.71,3,3,2,3,12,24,,,,,,,2,4,1,12,11,8,2,3,1,0,,,220,658,,,,,19,22,,,1,8,,,,,,,,,,,8,11,5,0,11,17,12,5
14061192,2025-08-17,25/26,1,finished,Metz,Metz,metz,RC Strasbourg,Strasbourg,rc-strasbourg,0,1,REGULAR,AWAY_TEAM,,,True,38,62,0.3,0.62,0,1,,,2,9,,,,,,,2,0,3,3,13,16,2,2,,,,,272,521,,,,,17,14,,,2,2,,,,,,,,,,,16,13,1,1,12,23,5,3
14061760,2025-08-16,25/26,1,finished,RC Lens,Lens,rc-lens,Olympique Lyonnais,Lyon,olympique-lyonnais,0,1,REGULAR,AWAY_TEAM,,,True,55,45,1.38,1.41,4,2,4,1,18,11,,,,,,,2,4,12,8,20,13,2,3,,,,,377,298,,,,,30,17,,,6,4,,,,,,,,,,,13,20,5,1,21,9,5,13
14064402,2025-11-08,25/26,12,finished,Le Havre,Le Havre,le-havre,Nantes,Nantes,nantes,1,1,REGULAR,DRAW,,,True,65,35,0.94,0.21,4,1,4,0,17,5,,,,,,,1,3,8,3,13,15,3,3,,,,,402,189,,,,,22,22,,,13,0,,,,,,,,,,,15,13,4,3,18,16,1,14
