match_id,date,season,round,status,home_team,home_team_short,home_team_slug,away_team,away_team_short,away_team_slug,home_goals,away_goals,duration,result,home_penalties,away_penalties,has_xg,home_ballPossession,away_ballPossession,home_expectedGoals,away_expectedGoals,home_bigChanceCreated,away_bigChanceCreated,home_bigChanceMissed,away_bigChanceMissed,home_totalShotsOnGoal,away_totalShotsOnGoal,home_shotsOnTarget,away_shotsOnTarget,home_shotsOffTarget,away_shotsOffTarget,home_blockedShots,away_blockedShots,home_goalkeeperSaves,away_goalkeeperSaves,home_cornerKicks,away_cornerKicks,home_freeKicks,away_freeKicks,home_yellowCards,away_yellowCards,home_redCards,away_redCards,home_totalPasses,away_totalPasses,home_accuratePasses,away_accuratePasses,home_accuratePassesPercentage,away_accuratePassesPercentage,home_totalLongBalls,away_totalLongBalls,home_accurateLongBalls,away_accurateLongBalls,home_totalCross,away_totalCross,home_accurateCross,away_accurateCross,home_dribbles,away_dribbles,home_successfulDribbles,away_successfulDribbles,home_tackles,away_tackles,home_totalDuels,away_totalDuels,home_totalDuelsWon,away_totalDuelsWon,home_fouls,away_fouls,home_offsides,away_offsides,home_throwIns,away_throwIns,home_goalKicks,away_goalKicks
12450172,2025-05-10,24/25,33,finished,Stade de Reims,Reims,stade-de-reims,Saint-Étienne,Saint-Étienne,saint-etienne,0,2,REGULAR,AWAY_TEAM,,,True,48,52,1.91,0.66,2,1,2,0,19,9,,,,,,,2,3,4,5,12,13,1,0,,,,,383,426,,,,,37,17,,,10,1,,,,,,,,,,,13,12,3,2,29,18,4,14
12450176,2025-05-17,24/25,34,finished,RC Strasbourg,Strasbourg,rc-strasbourg,Le Havre,Le Havre,le-havre,2,3,REGULAR,AWAY_TEAM,,,True,50,50,1.46,2.52,4,4,2,1,6,10,,,,,,,2,2,4,3,8,16,4,1,1,0,,,411,381,,,,,9,22,,,2,7,,,,,,,,,,,18,8,0,1,12,22,5,4
12450178,2025-05-10,24/25,33,finished,Auxerre,Auxerre,auxerre,Nantes,Nantes,nantes,1,1,REGULAR,DRAW,,,True,62,38,0.43,0.67,0,1,,,9,7,,,,,,,1,2,7,3,16,15,3,1,,,,,565,327,,,,,33,18,,,7,4,,,,,,,,,,,15,16,0,1,20,19,6,6
12450179,2025-04-05,24/25,28,finished,Stade Brestois,Brest,stade-brestois,AS Monaco,AS Monaco,as-monaco,2,1,REGULAR,HOME_TEAM,,,True,41,59,1,1.71,1,2,1,1,13,10,,,,,,,1,3,2,9,16,12,3,3,,,,,256,413,,,,,35,22,,,3,7,,,,,,,,,,,13,16,0,1,11,8,10,11
12450181,2025-05-17,24/25,34,finished,RC Lens,Lens,rc-lens,AS Monaco,AS Monaco,as-monaco,4,0,REGULAR,HOME_TEAM,,,True,46,54,1.78,0.45,4,1,1,1,15,6,,,,,,,4,1,5,4,9,14,1,1,0,1,,,376,472,,,,,24,9,,,4,3,,,,,,,,,,,14,9,,,15,15,3,6
12450182,2025-05-10,24/25,33,finished,AS Monaco,AS Monaco,as-monaco,Olympique Lyonnais,Lyon,olympique-lyonnais,2,0,REGULAR,HOME_TEAM,,,True,51,49,1.16,0.39,2,0,2,0,11,9,,,,,,,4,3,3,5,18,16,2,4,,,,,381,344,,,,,26,23,,,2,2,,,,,,,,,,,16,18,0,3,14,14,3,8
12450184,2025-05-10,24/25,33,finished,Stade Brestois,Brest,stade-brestois,Lille,Lille,lille,2,0,REGULAR,HOME_TEAM,,,True,39,61,1.2,2.06,3,3,1,3,12,18,,,,,,,2,2,3,7,14,6,1,1,,,,,302,511,,,,,36,33,,,3,3,,,,,,,,,,,6,14,0,1,18,17,15,10
12450186,2025-05-10,24/25,33,finished,Angers,Angers,angers,RC Strasbourg,Strasbourg,rc-strasbourg,2,1,REGULAR,HOME_TEAM,,,True,28,72,0.75,0.99,2,0,,,5,15,,,,,,,3,0,2,6,10,6,2,2,,,,,203,650,,,,,13,14,,,3,6,,,,,,,,,,,6,10,5,1,15,18,13,3
12450187,2025-05-17,24/25,34,finished,Nice,Nice,nice,Stade Brestois,Brest,stade-brestois,6,0,REGULAR,HOME_TEAM,,,True,42,58,5.69,1,9,4,3,4,18,10,,,,,,,1,3,5,2,11,13,0,5,,,,,320,461,,,,,13,24,,,4,3,,,,,,,,,,,13,12,1,0,19,20,11,5
12450188,2025-04-04,24/25,28,finished,Nice,Nice,nice,Nantes,Nantes,nantes,1,2,REGULAR,AWAY_TEAM,,,True,76,24,1.9,0.57,4,1,3,1,21,8,,,,,,,2,8,11,2,14,9,1,1,,,,,583,134,,,,,23,10,,,11,0,,,,,,,,,,,9,14,1,0,25,15,3,15
12450189,2025-05-17,24/25,34,finished,Lille,Lille,lille,Stade de Reims,Reims,stade-de-reims,2,1,REGULAR,HOME_TEAM,,,True,78,22,2.06,0.11,3,0,1,0,21,5,,,,,,,1,3,10,3,6,11,0,1,,,,,551,119,,,,,28,15,,,6,1,,,,,,,,,,,11,7,1,3,20,11,6,7
12450190,2025-05-17,24/25,34,finished,Olympique Lyonnais,Lyon,olympique-lyonnais,Angers,Angers,angers,2,0,REGULAR,HOME_TEAM,,,True,57,43,3.95,0.5,6,0,4,0,21,13,,,,,,,3,2,8,8,12,10,1,3,,,,,438,308,,,,,17,20,,,6,3,,,,,,,,,,,10,13,1,0,15,11,3,12
12450191,2025-05-10,24/25,33,finished,Toulouse,Toulouse,toulouse,RC Lens,Lens,rc-lens,1,1,REGULAR,DRAW,,,True,40,60,1.14,0.79,1,1,1,0,9,12,,,,,,,1,5,2,1,12,17,2,5,,,,,288,490,,,,,13,18,,,2,2,,,,,,,,,,,17,12,0,2,24,20,4,6
12450192,2025-05-17,24/25,34,finished,Olympique de Marseille,Marseille,olympique-de-marseille,Stade Rennais,Rennes,stade-rennais,4,2,REGULAR,HOME_TEAM,,,True,61,39,3.99,1.15,5,2,2,1,17,9,,,,,,,1,6,5,5,10,8,3,3,,,,,506,299,,,,,21,18,,,4,3,,,,,,,,,,,8,12,3,3,16,18,8,5
12450193,2025-04-06,24/25,28,finished,RC Lens,Lens,rc-lens,Saint-Étienne,Saint-Étienne,saint-etienne,1,0,REGULAR,HOME_TEAM,,,True,61,39,2.18,1.42,4,4,3,4,20,8,,,,,,,3,4,6,3,20,13,3,2,,,,,440,247,,,,,30,13,,,9,0,,,,,,,,,,,14,20,7,0,12,15,4,12
12450194,2025-04-05,24/25,28,finished,Olympique Lyonnais,Lyon,olympique-lyonnais,Lille,Lille,lille,2,1,REGULAR,HOME_TEAM,,,True,56,44,1.82,0.91,2,1,1,1,10,10,,,,,,,3,2,1,3,13,15,3,2,,,,,540,403,,,,,18,24,,,2,3,,,,,,,,,,,15,14,1,1,17,15,3,5
12450195,2025-04-06,24/25,28,finished,Montpellier,Montpellier,montpellier,Le Havre,Le Havre,le-havre,0,2,REGULAR,AWAY_TEAM,,,True,54,46,1.02,1.37,1,2,1,1,14,13,,,,,,,2,6,5,2,7,15,1,1,1,0,,,441,349,,,,,36,18,,,6,3,,,,,,,,,,,15,7,3,1,30,14,7,8
12450196,2025-05-03,24/25,32,finished,Toulouse,Toulouse,toulouse,Stade Rennais,Rennes,stade-rennais,2,1,REGULAR,HOME_TEAM,,,True,38,62,0.81,1.48,1,2,0,2,9,15,,,,,,,5,1,6,5,15,7,3,2,,,,,246,452,,,,,29,17,,,4,4,,,,,,,,,,,7,15,3,1,23,15,9,8
