match_id,date,season,round,status,home_team,home_team_short,home_team_slug,away_team,away_team_short,away_team_slug,home_goals,away_goals,duration,result,home_penalties,away_penalties,has_xg,home_ballPossession,away_ballPossession,home_expectedGoals,away_expectedGoals,home_bigChanceCreated,away_bigChanceCreated,home_bigChanceMissed,away_bigChanceMissed,home_totalShotsOnGoal,away_totalShotsOnGoal,home_shotsOnTarget,away_shotsOnTarget,home_shotsOffTarget,away_shotsOffTarget,home_blockedShots,away_blockedShots,home_goalkeeperSaves,away_goalkeeperSaves,home_cornerKicks,away_cornerKicks,home_freeKicks,away_freeKicks,home_yellowCards,away_yellowCards,home_redCards,away_redCards,home_totalPasses,away_totalPasses,home_accuratePasses,away_accuratePasses,home_accuratePassesPercentage,away_accuratePassesPercentage,home_totalLongBalls,away_totalLongBalls,home_accurateLongBalls,away_accurateLongBalls,home_totalCross,away_totalCross,home_accurateCross,away_accurateCross,home_dribbles,away_dribbles,home_successfulDribbles,away_successfulDribbles,home_tackles,away_tackles,home_totalDuels,away_totalDuels,home_totalDuelsWon,away_totalDuelsWon,home_fouls,away_fouls,home_offsides,away_offsides,home_throwIns,away_throwIns,home_goalKicks,away_goalKicks
11391087,2023-08-13,23/24,1,finished,RC Strasbourg,Strasbourg,rc-strasbourg,Olympique Lyonnais,Lyon,olympique-lyonnais,2,1,REGULAR,HOME_TEAM,,,True,36,64,1.28,1.77,1,3,0,2,8,23,,,,,,,6,0,1,6,10,8,2,2,,,,,234,508,,,,,24,34,,,1,6,,,,,,,,,,,8,11,3,2,16,27,14,8
11391088,2023-08-13,23/24,1,finished,Stade Brestois,Brest,stade-brestois,RC Lens,Lens,rc-lens,3,2,REGULAR,HOME_TEAM,,,True,48,52,2.55,0.71,4,1,2,0,15,8,,,,,,,0,5,6,8,15,13,2,4,,,,,289,301,,,,,32,24,,,6,5,,,,,,,,,,,13,15,0,4,21,21,7,7
11391089,2023-08-13,23/24,1,finished,Clermont Foot,Clermont,clermont-foot,AS Monaco,AS Monaco,as-monaco,2,4,REGULAR,AWAY_TEAM,,,True,55,45,1.75,2.46,4,4,3,0,15,14,,,,,,,4,5,6,2,14,6,0,4,,,,,460,365,,,,,22,19,,,6,2,,,,,,,,,,,7,16,3,1,16,9,4,8
11391090,2023-08-13,23/24,1,finished,Nantes,Nantes,nantes,Toulouse,Toulouse,toulouse,1,2,REGULAR,AWAY_TEAM,,,True,44,56,1.06,1.22,1,5,0,3,9,9,,,,,,,3,3,7,5,14,14,2,2,,,,,366,489,,,,,20,25,,,6,2,,,,,,,,,,,14,14,2,2,17,26,5,5
11391092,2023-08-13,23/24,1,finished,Montpellier,Montpellier,montpellier,Le Havre,Le Havre,le-havre,2,2,REGULAR,DRAW,,,True,58,42,1.62,1.1,2,2,1,1,14,12,,,,,,,2,3,4,2,11,8,1,2,,,,,404,265,,,,,33,21,,,4,2,,,,,,,,,,,8,12,5,0,19,21,13,10
11391097,2023-08-12,23/24,1,finished,Olympique de Marseille,Marseille,olympique-de-marseille,Stade de Reims,Reims,stade-de-reims,2,1,REGULAR,HOME_TEAM,,,True,42,58,1.04,0.77,3,2,2,2,14,11,,,,,,,3,2,10,10,15,7,1,3,,,,,238,349,,,,,20,30,,,6,6,,,,,,,,,,,7,16,3,4,17,26,8,8
11391102,2023-08-11,23/24,1,finished,Nice,Nice,nice,Lille,Lille,lille,1,1,REGULAR,DRAW,,,True,40,60,1.17,1.33,2,2,1,1,8,12,,,,,,,4,2,3,3,8,11,3,2,,,,,323,513,,,,,17,22,,,3,5,,,,,,,,,,,13,9,5,1,14,19,4,6
11391105,2023-08-12,23/24,1,finished,Paris Saint-Germain,PSG,paris-saint-germain,Lorient,Lorient,lorient,0,0,REGULAR,DRAW,,,True,78,22,1.24,0.12,1,0,1,0,20,4,,,,,,,0,4,9,2,5,8,,,,,,,939,218,,,,,17,14,,,9,0,,,,,,,,,,,8,6,,,16,6,3,13
11391106,2023-08-13,23/24,1,finished,Stade Rennais,Rennes,stade-rennais,Metz,Metz,metz,5,1,REGULAR,HOME_TEAM,,,True,70,30,4.08,0.45,5,1,2,1,29,9,,,,,,,3,9,5,4,10,6,0,2,,,,,650,233,,,,,21,28,,,7,7,,,,,,,,,,,7,10,1,4,16,16,3,8
11391254,2024-05-19,23/24,34,finished,AS Monaco,AS Monaco,as-monaco,Nantes,Nantes,nantes,4,0,REGULAR,HOME_TEAM,,,True,62,38,1.46,0.96,3,1,0,1,10,6,,,,,,,2,2,2,2,21,13,1,2,,,,,537,301,,,,,27,23,,,3,0,,,,,,,,,,,14,23,2,2,23,12,3,3
11391255,2024-05-19,23/24,34,finished,Metz,Metz,metz,Paris Saint-Germain,PSG,paris-saint-germain,0,2,REGULAR,AWAY_TEAM,,,True,24,76,0.87,2.04,2,5,2,4,10,20,,,,,,,5,2,1,10,9,6,2,1,,,,,172,721,,,,,23,24,,,3,6,,,,,,,,,,,6,9,0,1,10,16,13,8
11391256,2024-05-10,23/24,33,finished,Nice,Nice,nice,Le Havre,Le Havre,le-havre,1,0,REGULAR,HOME_TEAM,,,True,58,42,1.81,0.51,4,0,3,0,13,12,,,,,,,3,5,6,1,9,10,2,0,,,,,465,317,,,,,14,25,,,2,4,,,,,,,,,,,10,9,2,2,15,10,11,7
11391257,2024-05-19,23/24,34,finished,Lille,Lille,lille,Nice,Nice,nice,2,2,REGULAR,DRAW,,,True,55,45,1.22,0.86,5,2,3,0,11,10,,,,,,,2,1,3,5,9,9,3,3,1,0,,,479,380,,,,,21,30,,,7,2,,,,,,,,,,,9,9,0,2,15,13,3,10
11391258,2024-05-12,23/24,33,finished,Stade Rennais,Rennes,stade-rennais,RC Lens,Lens,rc-lens,1,1,REGULAR,DRAW,,,True,57,43,1.9,0.58,4,0,3,0,16,8,,,,,,,3,5,4,3,14,12,2,3,,,,,474,324,,,,,22,21,,,5,2,,,,,,,,,,,12,14,0,4,19,11,4,12
11391259,2024-05-04,23/24,32,finished,Le Havre,Le Havre,le-havre,RC Strasbourg,Strasbourg,rc-strasbourg,3,1,REGULAR,HOME_TEAM,,,True,39,61,1.84,1.02,5,3,2,2,15,5,,,,,,,1,3,3,2,12,6,3,1,,,,,253,486,,,,,24,35,,,7,3,,,,,,,,,,,6,13,2,0,13,27,9,7
11391260,2024-05-19,23/24,34,finished,Stade de Reims,Reims,stade-de-reims,Stade Rennais,Rennes,stade-rennais,2,1,REGULAR,HOME_TEAM,,,True,35,65,1.33,1.49,2,1,1,1,6,15,,,,,,,4,2,2,4,17,11,1,1,,,,,242,528,,,,,14,38,,,1,2,,,,,,,,,,,11,17,3,4,15,15,7,3
11391261,2024-05-04,23/24,32,finished,Stade Brestois,Brest,stade-brestois,Nantes,Nantes,nantes,0,0,REGULAR,DRAW,,,True,72,28,0.49,1.6,1,3,1,3,9,9,,,,,,,1,2,6,0,14,7,3,2,,,,,617,181,,,,,36,20,,,4,6,,,,,,,,,,,7,14,0,2,19,22,7,6
11391262,2024-05-19,23/24,34,finished,Olympique Lyonnais,Lyon,olympique-lyonnais,RC Strasbourg,Strasbourg,rc-strasbourg,2,1,REGULAR,HOME_TEAM,,,True,63,37,2.85,1.15,5,1,3,1,15,10,,,,,,,3,4,7,2,8,6,1,1,,,,,509,266,,,,,27,16,,,5,1,,,,,,,,,,,7,10,2,1,17,11,7,12
11391263,2024-04-28,23/24,31,finished,Olympique Lyonnais,Lyon,olympique-lyonnais,AS Monaco,AS Monaco,as-monaco,3,2,REGULAR,HOME_TEAM,,,True,47,53,2.26,2.03,4,4,2,2,15,13,,,,,,,3,1,3,3,14,14,1,3,,,,,332,385,,,,,21,26,,,6,7,,,,,,,,,,,15,14,5,3,16,17,5,12
11391264,2024-05-12,23/24,33,finished,Olympique de Marseille,Marseille,olympique-de-marseille,Lorient,Lorient,lorient,3,1,REGULAR,HOME_TEAM,,,True,58,42,2.68,1.46,4,3,1,3,13,14,,,,,,,2,2,9,5,5,9,3,4,,,,,395,278,,,,,22,26,,,4,7,,,,,,,,,,,9,6,3,0,27,15,9,10
11391265,2024-05-19,23/24,34,finished,Le Havre,Le Havre,le-havre,Olympique de Marseille,Marseille,olympique-de-marseille,1,2,REGULAR,AWAY_TEAM,,,True,44,56,1.8,1.53,4,4,3,3,13,22,,,,,,,5,5,5,3,9,10,1,0,,,,,339,457,,,,,18,34,,,4,5,,,,,,,,,,,11,11,1,2,18,20,11,6
11391266,2024-05-19,23/24,34,finished,Toulouse,Toulouse,toulouse,Stade Brestois,Brest,stade-brestois,0,3,REGULAR,AWAY_TEAM,,,True,52,48,0.88,1.63,2,1,2,1,8,12,,,,,,,4,2,6,2,17,12,1,2,,,,,409,380,,,,,33,37,,,3,5,,,,,,,,,,,12,17,4,0,19,17,7,5
11391267,2024-05-12,23/24,33,finished,Paris Saint-Germain,PSG,paris-saint-germain,Toulouse,Toulouse,toulouse,1,3,REGULAR,AWAY_TEAM,,,True,64,36,2.18,1.56,4,2,3,0,15,18,,,,,,,2,2,4,6,8,10,,,,,,,577,289,,,,,25,20,,,3,2,,,,,,,,,,,12,8,1,0,11,12,15,8
11391268,2024-05-04,23/24,32,finished,AS Monaco,AS Monaco,as-monaco,Clermont Foot,Clermont,clermont-foot,4,1,REGULAR,HOME_TEAM,,,True,63,37,3.67,1.43,4,1,1,0,23,9,,,,,,,0,4,4,4,12,13,3,1,,,,,486,269,,,,,25,20,,,5,2,,,,,,,,,,,13,12,2,6,24,21,8,8
11391269,2024-05-04,23/24,32,finished,Metz,Metz,metz,Stade Rennais,Rennes,stade-rennais,2,3,REGULAR,AWAY_TEAM,,,True,35,65,0.61,2.18,2,2,1,0,7,21,,,,,,,6,1,2,5,13,15,3,3,,,,,209,478,,,,,24,19,,,3,5,,,,,,,,,,,15,14,0,1,27,21,10,4
11391270,2024-04-28,23/24,31,finished,Clermont Foot,Clermont,clermont-foot,Stade de Reims,Reims,stade-de-reims,4,1,REGULAR,HOME_TEAM,,,True,50,50,2.96,0.95,5,3,2,2,12,10,,,,,,,2,2,5,5,11,8,0,3,0,1,,,312,325,,,,,26,30,,,4,4,,,,,,,,,,,9,12,4,1,18,22,9,4
11391271,2024-05-12,23/24,33,finished,RC Strasbourg,Strasbourg,rc-strasbourg,Metz,Metz,metz,2,1,REGULAR,HOME_TEAM,,,True,71,29,1.32,1.12,2,0,1,0,11,11,,,,,,,1,0,3,6,10,9,2,2,,,,,588,178,,,,,25,20,,,2,5,,,,,,,,,,,10,10,0,1,26,25,9,5
11391272,2024-04-28,23/24,31,finished,Stade Rennais,Rennes,stade-rennais,Stade Brestois,Brest,stade-brestois,4,5,REGULAR,AWAY_TEAM,,,True,47,53,2.67,2.04,2,4,0,1,21,10,,,,,,,1,3,7,4,15,12,4,1,,,,,310,342,,,,,27,37,,,3,7,,,,,,,,,,,14,15,1,2,13,16,5,4
11391273,2024-05-12,23/24,33,finished,Clermont Foot,Clermont,clermont-foot,Olympique Lyonnais,Lyon,olympique-lyonnais,0,1,REGULAR,AWAY_TEAM,,,True,51,49,1.06,0.4,,,,,18,6,,,,,,,1,6,7,2,11,8,1,2,,,,,395,386,,,,,24,26,,,5,1,,,,,,,,,,,8,12,1,1,29,15,5,11
11391274,2024-05-19,23/24,34,finished,Lorient,Lorient,lorient,Clermont Foot,Clermont,clermont-foot,5,0,REGULAR,HOME_TEAM,,,True,44,56,4.3,0.83,6,1,2,1,32,9,,,,,,,4,5,9,2,8,20,3,3,,,,,287,406,,,,,31,32,,,9,2,,,,,,,,,,,20,8,3,2,32,13,6,11
11391275,2024-05-10,23/24,33,finished,Stade Brestois,Brest,stade-brestois,Stade de Reims,Reims,stade-de-reims,1,1,REGULAR,DRAW,,,True,60,40,1.28,0.63,2,1,1,0,16,8,,,,,,,2,4,3,4,12,9,2,3,,,,,402,236,,,,,44,26,,,13,3,,,,,,,,,,,12,12,3,4,27,18,4,10
11391276,2024-04-28,23/24,31,finished,Olympique de Marseille,Marseille,olympique-de-marseille,RC Lens,Lens,rc-lens,2,1,REGULAR,HOME_TEAM,,,True,43,57,1.7,1.2,3,4,1,3,13,18,,,,,,,4,4,3,11,12,8,2,2,,,,,273,381,,,,,24,19,,,5,8,,,,,,,,,,,8,12,3,1,17,16,12,5
11391277,2024-05-12,23/24,33,finished,Nantes,Nantes,nantes,Lille,Lille,lille,1,2,REGULAR,AWAY_TEAM,,,True,29,71,0.71,1.57,1,2,1,0,9,11,,,,,,,1,4,5,4,7,16,4,2,,,,,168,546,,,,,25,32,,,4,3,,,,,,,,,,,17,7,2,1,18,15,6,6
11391278,2024-04-26,23/24,31,finished,Montpellier,Montpellier,montpellier,Nantes,Nantes,nantes,1,1,REGULAR,DRAW,,,True,54,46,0.81,1.35,1,3,0,2,8,15,,,,,,,4,0,3,6,12,11,2,1,2,0,,,430,342,,,,,38,19,,,2,3,,,,,,,,,,,11,14,0,1,27,20,6,6
11391279,2024-05-03,23/24,32,finished,Toulouse,Toulouse,toulouse,Montpellier,Montpellier,montpellier,1,2,REGULAR,AWAY_TEAM,,,True,63,37,1.28,0.47,4,1,3,0,15,5,,,,,,,1,4,8,0,14,17,3,3,1,1,,,443,238,,,,,24,17,,,9,2,,,,,,,,,,,17,14,3,0,22,14,2,9
11391280,2024-04-28,23/24,31,finished,Lorient,Lorient,lorient,Toulouse,Toulouse,toulouse,1,2,REGULAR,AWAY_TEAM,,,True,50,50,1.47,1.88,2,3,1,1,15,14,,,,,,,3,4,5,1,15,13,1,3,,,,,350,356,,,,,30,17,,,4,3,,,,,,,,,,,14,17,2,1,20,19,7,11
11391281,2024-04-28,23/24,31,finished,Metz,Metz,metz,Lille,Lille,lille,1,2,REGULAR,AWAY_TEAM,,,True,29,71,1.13,0.78,2,2,1,1,5,14,,,,,,,2,1,2,4,10,15,1,2,,,,,211,635,,,,,20,29,,,1,3,,,,,,,,,,,15,12,4,0,15,20,9,5
11391282,2024-05-19,23/24,34,finished,RC Lens,Lens,rc-lens,Montpellier,Montpellier,montpellier,2,2,REGULAR,DRAW,,,True,55,45,5.25,0.82,9,2,7,0,27,11,,,,,,,1,10,1,0,12,10,0,1,,,,,482,373,,,,,34,26,,,3,3,,,,,,,,,,,10,13,4,0,14,21,4,9
11391283,2024-05-12,23/24,33,finished,Montpellier,Montpellier,montpellier,AS Monaco,AS Monaco,as-monaco,0,2,REGULAR,AWAY_TEAM,,,True,45,55,1.1,2.31,1,4,1,2,14,19,,,,,,,6,3,3,3,9,19,1,1,,,,,321,431,,,,,28,24,,,4,1,,,,,,,,,,,20,10,2,1,18,21,8,12
11391287,2024-05-03,23/24,32,finished,RC Lens,Lens,rc-lens,Lorient,Lorient,lorient,2,0,REGULAR,HOME_TEAM,,,True,57,43,2.12,0.56,3,1,1,1,19,11,,,,,,,5,4,4,4,14,10,1,2,,,,,459,327,,,,,21,23,,,6,2,,,,,,,,,,,10,14,1,2,16,18,4,10
