match_id,date,season,round,status,home_team,home_team_short,home_team_slug,away_team,away_team_short,away_team_slug,home_goals,away_goals,duration,result,home_penalties,away_penalties,has_xg,home_ballPossession,away_ballPossession,home_expectedGoals,away_expectedGoals,home_bigChanceCreated,away_bigChanceCreated,home_bigChanceMissed,away_bigChanceMissed,home_totalShotsOnGoal,away_totalShotsOnGoal,home_shotsOnTarget,away_shotsOnTarget,home_shotsOffTarget,away_shotsOffTarget,home_blockedShots,away_blockedShots,home_goalkeeperSaves,away_goalkeeperSaves,home_cornerKicks,away_cornerKicks,home_freeKicks,away_freeKicks,home_yellowCards,away_yellowCards,home_redCards,away_redCards,home_totalPasses,away_totalPasses,home_accuratePasses,away_accuratePasses,home_accuratePassesPercentage,away_accuratePassesPercentage,home_totalLongBalls,away_totalLongBalls,home_accurateLongBalls,away_accurateLongBalls,home_totalCross,away_totalCross,home_accurateCross,away_accurateCross,home_dribbles,away_dribbles,home_successfulDribbles,away_successfulDribbles,home_tackles,away_tackles,home_totalDuels,away_totalDuels,home_totalDuelsWon,away_totalDuelsWon,home_fouls,away_fouls,home_offsides,away_offsides,home_throwIns,away_throwIns,home_goalKicks,away_goalKicks
12441663,2025-04-12,24/25,29,finished,PSV Eindhoven,PSV,psv-eindhoven,Almere City FC,Almere,almere-city-fc,5,0,REGULAR,HOME_TEAM,,,True,72,28,5.48,0.75,9,0,7,0,34,8,,,,,,,2,12,11,3,6,6,,,,,,,584,188,,,,,29,19,,,8,3,,,,,,,,,,,6,6,2,0,22,15,6,11
12441665,2025-04-27,24/25,30,finished,Fortuna Sittard,Fortuna,fortuna-sittard,Willem II Tilburg,Willem II,willem-ii-tilburg,1,0,REGULAR,HOME_TEAM,,,True,51,49,1.59,0.29,3,0,2,0,13,4,,,,,,,2,1,4,5,11,12,,,,,,,334,335,,,,,15,29,,,11,3,,,,,,,,,,,12,11,1,1,18,21,4,9
12441673,2025-05-03,24/25,31,finished,FC Groningen,Groningen,fc-groningen,RKC Waalwijk,Waalwijk,rkc-waalwijk,6,1,REGULAR,HOME_TEAM,,,True,44,56,3.6,1.01,6,2,3,2,22,9,,,,,,,3,6,5,3,7,10,0,1,,,,,285,383,,,,,13,22,,,5,2,,,,,,,,,,,10,8,1,1,29,18,5,8
12441674,2025-04-27,24/25,30,finished,SC Heerenveen,Heerenveen,sc-heerenveen,NEC Nijmegen,NEC,nec-nijmegen,1,0,REGULAR,HOME_TEAM,,,True,50,50,1.58,0.62,2,2,1,2,14,6,,,,,,,1,4,7,5,10,13,1,4,,,,,311,279,,,,,12,21,,,6,3,,,,,,,,,,,13,11,4,1,25,22,7,9
12441675,2025-04-24,24/25,30,finished,AZ Alkmaar,AZ,az-alkmaar,NAC Breda,NAC Breda,nac-breda,1,1,REGULAR,DRAW,,,True,71,29,1.32,0.48,1,2,1,1,18,7,,,,,,,1,6,10,4,12,9,0,3,,,,,543,174,,,,,28,26,,,9,3,,,,,,,,,,,9,12,1,0,26,13,6,13
12441677,2025-04-20,24/25,31,finished,FC Utrecht,Utrecht,fc-utrecht,AFC Ajax,Ajax,ajax,4,0,REGULAR,HOME_TEAM,,,True,31,69,0.92,0.77,3,2,2,2,13,7,,,,,,,3,1,1,11,11,7,1,3,,,,,209,530,,,,,14,18,,,4,2,,,,,,,,,,,7,11,1,2,13,23,8,4
12441681,2025-05-04,24/25,31,finished,Go Ahead Eagles,GA Eagles,go-ahead-eagles,AZ Alkmaar,AZ,az-alkmaar,0,3,REGULAR,AWAY_TEAM,,,True,61,39,0.81,1.52,0,3,0,2,14,17,,,,,,,6,0,6,9,15,5,2,3,0,1,,,490,293,,,,,18,17,,,2,5,,,,,,,,,,,5,15,1,1,18,5,9,11
12441682,2025-05-18,24/25,34,finished,PEC Zwolle,Zwolle,pec-zwolle,FC Groningen,Groningen,fc-groningen,2,0,REGULAR,HOME_TEAM,,,True,60,40,1.53,0.6,2,0,1,0,12,12,,,,,,,3,2,4,1,10,14,2,1,,,,,461,272,,,,,28,23,,,1,3,,,,,,,,,,,14,10,1,0,18,18,7,13
12441683,2025-04-25,24/25,30,finished,RKC Waalwijk,Waalwijk,rkc-waalwijk,FC Utrecht,Utrecht,fc-utrecht,0,4,REGULAR,AWAY_TEAM,,,True,47,53,0.69,2.18,1,3,1,1,13,20,,,,,,,5,2,5,5,10,8,1,2,,,,,358,398,,,,,14,28,,,3,5,,,,,,,,,,,8,10,1,0,17,17,8,6
12441684,2025-05-03,24/25,31,finished,Heracles Almelo,Heracles,heracles-almelo,Feyenoord,Feyenoord,feyenoord,1,4,REGULAR,AWAY_TEAM,,,True,43,57,1.49,2.57,2,4,1,4,11,17,,,,,,,4,2,5,1,10,11,2,1,1,0,,,275,402,,,,,24,19,,,3,4,,,,,,,,,,,11,10,2,0,20,16,6,9
12441685,2025-05-03,24/25,31,finished,NEC Nijmegen,NEC,nec-nijmegen,Willem II Tilburg,Willem II,willem-ii-tilburg,1,1,REGULAR,DRAW,,,True,50,50,2.29,0.62,5,0,4,0,21,10,,,,,,,3,3,4,2,9,15,2,2,0,1,,,359,386,,,,,33,41,,,14,1,,,,,,,,,,,15,9,1,0,26,8,8,15
12441686,2025-05-04,24/25,31,finished,NAC Breda,NAC Breda,nac-breda,PEC Zwolle,Zwolle,pec-zwolle,1,3,REGULAR,AWAY_TEAM,,,True,51,49,0.89,1.56,1,3,1,1,14,13,,,,,,,2,2,4,2,12,7,3,1,,,,,336,344,,,,,25,14,,,6,4,,,,,,,,,,,7,12,2,1,30,12,4,14
12441687,2025-04-25,24/25,30,finished,Feyenoord,Feyenoord,feyenoord,PEC Zwolle,Zwolle,pec-zwolle,4,0,REGULAR,HOME_TEAM,,,True,48,52,1.37,1.54,5,3,3,3,13,19,,,,,,,4,3,1,3,15,8,1,1,,,,,378,446,,,,,26,25,,,2,5,,,,,,,,,,,8,15,0,1,22,15,11,6
12441688,2025-05-18,24/25,34,finished,SC Heerenveen,Heerenveen,sc-heerenveen,Feyenoord,Feyenoord,feyenoord,2,0,REGULAR,HOME_TEAM,,,True,43,57,1.92,1.65,3,3,2,3,8,12,,,,,,,4,2,2,3,5,19,1,2,,,,,252,375,,,,,22,27,,,2,7,,,,,,,,,,,19,6,3,2,22,18,9,2
12441689,2025-04-27,24/25,30,finished,AFC Ajax,Ajax,ajax,Sparta Rotterdam,Sparta,sparta-rotterdam,1,1,REGULAR,DRAW,,,True,66,34,3.4,1.13,4,2,4,2,28,14,,,,,,,4,3,11,4,12,10,1,2,,,,,513,239,,,,,27,25,,,10,2,,,,,,,,,,,10,12,1,1,18,15,5,15
12441690,2025-05-18,24/25,34,finished,AZ Alkmaar,AZ,az-alkmaar,Almere City FC,Almere,almere-city-fc,1,1,REGULAR,DRAW,,,True,59,41,1.82,0.43,1,0,1,0,16,10,,,,,,,1,5,4,4,11,14,0,1,,,,,418,273,,,,,23,23,,,2,5,,,,,,,,,,,14,11,2,1,17,13,3,8
12441691,2025-05-03,24/25,31,finished,PSV Eindhoven,PSV,psv-eindhoven,Fortuna Sittard,Fortuna,fortuna-sittard,4,1,REGULAR,HOME_TEAM,,,True,67,33,3.44,0.26,8,1,4,0,16,3,,,,,,,0,2,5,3,7,6,0,2,,,,,543,237,,,,,38,15,,,5,1,,,,,,,,,,,6,7,1,4,28,11,3,13
12441692,2025-05-18,24/25,34,finished,RKC Waalwijk,Waalwijk,rkc-waalwijk,Go Ahead Eagles,GA Eagles,go-ahead-eagles,5,3,REGULAR,HOME_TEAM,,,True,39,61,3.31,4.51,3,8,0,5,20,29,,,,,,,3,4,4,11,5,8,1,1,,,,,297,474,,,,,20,34,,,3,10,,,,,,,,,,,8,6,,,12,14,9,3
12441693,2025-04-19,24/25,31,finished,SC Heerenveen,Heerenveen,sc-heerenveen,Almere City FC,Almere,almere-city-fc,2,1,REGULAR,HOME_TEAM,,,True,54,46,1.27,0.93,2,2,2,1,14,12,,,,,,,2,1,4,3,11,9,1,1,1,0,,,366,289,,,,,24,31,,,7,7,,,,,,,,,,,9,11,2,0,22,20,9,10
12441694,2025-05-11,24/25,32,finished,FC Twente,Twente,fc-twente,FC Utrecht,Utrecht,fc-utrecht,2,0,REGULAR,HOME_TEAM,,,True,51,49,1.16,0.95,2,1,0,1,11,8,,,,,,,0,3,7,3,18,11,0,2,,,,,296,277,,,,,20,29,,,0,3,,,,,,,,,,,11,18,3,3,20,25,5,6
12441695,2025-05-11,24/25,32,finished,PEC Zwolle,Zwolle,pec-zwolle,Go Ahead Eagles,GA Eagles,go-ahead-eagles,1,1,REGULAR,DRAW,,,True,51,49,1.94,1.04,3,3,2,2,19,9,,,,,,,2,6,6,2,7,12,2,2,,,,,392,366,,,,,19,26,,,3,2,,,,,,,,,,,12,7,1,1,19,15,6,13
12441696,2025-05-11,24/25,32,finished,AZ Alkmaar,AZ,az-alkmaar,FC Groningen,Groningen,fc-groningen,3,0,REGULAR,HOME_TEAM,,,True,50,50,3.55,0.65,11,0,8,0,19,10,,,,,,,4,9,11,4,11,9,1,2,,,,,371,379,,,,,21,21,,,7,5,,,,,,,,,,,9,11,0,1,9,12,3,8
12441697,2025-05-04,24/25,31,finished,Sparta Rotterdam,Sparta,sparta-rotterdam,FC Twente,Twente,fc-twente,0,2,REGULAR,AWAY_TEAM,,,True,49,51,0.97,0.74,0,1,,,14,9,,,,,,,0,1,5,4,6,12,,,,,,,355,359,,,,,42,36,,,7,5,,,,,,,,,,,12,6,,,20,18,11,6
12441698,2025-05-11,24/25,32,finished,AFC Ajax,Ajax,ajax,NEC Nijmegen,NEC,nec-nijmegen,0,3,REGULAR,AWAY_TEAM,,,True,65,35,2.62,0.74,4,2,4,1,22,9,,,,,,,3,4,8,1,12,12,3,4,,,,,535,250,,,,,23,14,,,4,2,,,,,,,,,,,12,12,1,1,13,15,4,8
12441699,2025-05-10,24/25,32,finished,RKC Waalwijk,Waalwijk,rkc-waalwijk,SC Heerenveen,Heerenveen,sc-heerenveen,3,1,REGULAR,HOME_TEAM,,,True,50,50,1.34,0.91,4,1,2,0,18,3,,,,,,,0,3,5,2,11,9,2,1,0,1,,,331,330,,,,,24,27,,,9,2,,,,,,,,,,,10,11,2,1,15,12,6,7
