match_id,date,season,round,status,home_team,home_team_short,home_team_slug,away_team,away_team_short,away_team_slug,home_goals,away_goals,duration,result,home_penalties,away_penalties,has_xg,home_ballPossession,away_ballPossession,home_expectedGoals,away_expectedGoals,home_bigChanceCreated,away_bigChanceCreated,home_bigChanceMissed,away_bigChanceMissed,home_totalShotsOnGoal,away_totalShotsOnGoal,home_shotsOnTarget,away_shotsOnTarget,home_shotsOffTarget,away_shotsOffTarget,home_blockedShots,away_blockedShots,home_goalkeeperSaves,away_goalkeeperSaves,home_cornerKicks,away_cornerKicks,home_freeKicks,away_freeKicks,home_yellowCards,away_yellowCards,home_redCards,away_redCards,home_totalPasses,away_totalPasses,home_accuratePasses,away_accuratePasses,home_accuratePassesPercentage,away_accuratePassesPercentage,home_totalLongBalls,away_totalLongBalls,home_accurateLongBalls,away_accurateLongBalls,home_totalCross,away_totalCross,home_accurateCross,away_accurateCross,home_dribbles,away_dribbles,home_successfulDribbles,away_successfulDribbles,home_tackles,away_tackles,home_totalDuels,away_totalDuels,home_totalDuelsWon,away_totalDuelsWon,home_fouls,away_fouls,home_offsides,away_offsides,home_throwIns,away_throwIns,home_goalKicks,away_goalKicks
10197913,2022-04-16,21/22,23,finished,Fortuna Sittard,Fortuna,fortuna-sittard,Sparta Rotterdam,Sparta,sparta-rotterdam,3,0,REGULAR,HOME_TEAM,,,False,45,55,,,1,0,1,0,12,7,,,,,,,1,1,14,4,11,16,1,3,,,,,168,241,,,,,25,30,,,8,8,,,,,,,,,,,16,11,3,1,32,22,9,5
10296606,2022-05-10,21/22,1,finished,Excelsior,Excelsior,excelsior,Roda JC Kerkrade,Roda,roda-jc-kerkrade,2,2,REGULAR,DRAW,,,False,46,54,,,2,1,1,0,17,13,,,,,,,5,5,6,6,13,4,0,2,,,,,258,329,,,,,25,33,,,9,2,,,,,,,,,,,5,13,1,1,27,36,9,9
10296607,2022-05-09,21/22,1,finished,De Graafschap,De Graafschap,de-graafschap,FC Eindhoven,Eindhoven,fc-eindhoven,1,1,REGULAR,DRAW,,,False,55,45,,,4,2,3,1,16,8,,,,,,,0,3,5,2,9,8,,,,,,,293,231,,,,,45,38,,,6,5,,,,,,,,,,,9,11,0,3,32,25,5,12
10296608,2022-05-14,21/22,1,finished,ADO Den Haag,ADO,ado-den-haag,NAC Breda,NAC Breda,nac-breda,2,1,REGULAR,HOME_TEAM,,,False,46,54,,,1,2,0,1,6,13,,,,,,,4,2,9,4,7,11,,,,,,,229,299,,,,,25,36,,,6,7,,,,,,,,,,,11,8,0,2,21,27,9,7
10296609,2022-05-10,21/22,1,finished,NAC Breda,NAC Breda,nac-breda,ADO Den Haag,ADO,ado-den-haag,1,2,REGULAR,AWAY_TEAM,,,False,52,48,,,0,5,0,3,13,9,,,,,,,3,1,3,0,8,10,2,1,,,,,373,338,,,,,27,27,,,8,1,,,,,,,,,,,11,9,0,4,18,23,7,11
10296610,2022-05-14,21/22,1,finished,Roda JC Kerkrade,Roda,roda-jc-kerkrade,Excelsior,Excelsior,excelsior,0,4,EXTRA_TIME,AWAY_TEAM,,,False,56,44,,,3,4,3,2,22,15,,,,,,,5,6,10,2,12,10,2,6,,,,,430,329,,,,,41,41,,,9,5,,,,,,,,,,,11,12,0,4,59,38,8,11
10296611,2022-05-13,21/22,1,finished,FC Eindhoven,Eindhoven,fc-eindhoven,De Graafschap,De Graafschap,de-graafschap,3,1,REGULAR,HOME_TEAM,,,False,38,62,,,3,1,1,1,9,22,,,,,,,8,4,3,6,12,6,1,3,,,,,180,364,,,,,32,53,,,2,6,,,,,,,,,,,7,14,2,0,26,38,12,3
10312907,2022-05-17,21/22,2,finished,ADO Den Haag,ADO,ado-den-haag,FC Eindhoven,Eindhoven,fc-eindhoven,2,1,REGULAR,HOME_TEAM,,,False,52,48,,,1,2,1,1,11,18,,,,,,,5,3,1,9,11,12,2,3,,,,,326,287,,,,,42,32,,,2,7,,,,,,,,,,,13,11,0,3,22,19,7,6
10312908,2022-05-21,21/22,2,finished,FC Eindhoven,Eindhoven,fc-eindhoven,ADO Den Haag,ADO,ado-den-haag,1,2,REGULAR,AWAY_TEAM,,,False,54,46,,,0,1,0,1,15,7,,,,,,,0,1,9,3,6,7,,,,,,,339,278,,,,,67,36,,,10,3,,,,,,,,,,,7,6,1,1,26,20,4,15
10314357,2022-05-18,21/22,2,finished,Excelsior,Excelsior,excelsior,Heracles Almelo,Heracles,heracles-almelo,3,0,REGULAR,HOME_TEAM,,,False,52,48,,,3,0,2,0,15,10,,,,,,,3,5,7,5,7,11,0,1,,,,,377,344,,,,,38,29,,,4,3,,,,,,,,,,,11,8,,,27,22,10,12
10314358,2022-05-21,21/22,2,finished,Heracles Almelo,Heracles,heracles-almelo,Excelsior,Excelsior,excelsior,1,3,REGULAR,AWAY_TEAM,,,False,60,40,,,2,2,1,0,15,13,,,,,,,3,3,7,2,10,7,1,1,,,,,337,204,,,,,35,26,,,5,4,,,,,,,,,,,8,10,3,0,25,27,5,10
10314610,2022-05-19,21/22,2,finished,FC Utrecht,Utrecht,fc-utrecht,Vitesse,Vitesse,vitesse,3,1,REGULAR,HOME_TEAM,,,False,34,66,,,3,0,1,0,11,12,,,,,,,0,4,10,5,15,13,2,4,,,,,147,378,,,,,27,24,,,7,1,,,,,,,,,,,13,15,1,1,22,27,9,3
10314611,2022-05-19,21/22,2,finished,SC Heerenveen,Heerenveen,sc-heerenveen,AZ Alkmaar,AZ,az-alkmaar,3,2,REGULAR,HOME_TEAM,,,False,46,54,,,1,1,,,12,12,,,,,,,2,1,5,4,7,6,3,1,,,,,404,507,,,,,33,20,,,2,3,,,,,,,,,,,6,7,0,1,17,12,8,7
10314612,2022-05-22,21/22,2,finished,AZ Alkmaar,AZ,az-alkmaar,SC Heerenveen,Heerenveen,sc-heerenveen,2,0,REGULAR,HOME_TEAM,,,False,64,36,,,2,1,1,1,14,10,,,,,,,1,1,5,3,5,11,4,0,,,,,553,259,,,,,44,29,,,3,4,,,,,,,,,,,12,5,1,3,20,20,7,10
10314613,2022-05-22,21/22,2,finished,Vitesse,Vitesse,vitesse,FC Utrecht,Utrecht,fc-utrecht,6,0,EXTRA_TIME,HOME_TEAM,,,False,59,41,,,2,0,2,0,17,17,,,,,,,6,5,8,6,10,15,5,1,1,0,,,541,327,,,,,37,40,,,7,11,,,,,,,,,,,15,12,3,0,33,41,13,12
10326894,2022-05-24,21/22,3,finished,Excelsior,Excelsior,excelsior,ADO Den Haag,ADO,ado-den-haag,1,1,REGULAR,DRAW,,,False,44,56,,,2,2,1,1,14,11,,,,,,,3,4,3,5,7,8,0,1,,,,,337,444,,,,,25,38,,,2,8,,,,,,,,,,,8,7,2,0,20,37,8,6
