match_id,date,season,round,status,home_team,home_team_short,home_team_slug,away_team,away_team_short,away_team_slug,home_goals,away_goals,duration,result,home_penalties,away_penalties,has_xg,home_ballPossession,away_ballPossession,home_expectedGoals,away_expectedGoals,home_bigChanceCreated,away_bigChanceCreated,home_bigChanceMissed,away_bigChanceMissed,home_totalShotsOnGoal,away_totalShotsOnGoal,home_shotsOnTarget,away_shotsOnTarget,home_shotsOffTarget,away_shotsOffTarget,home_blockedShots,away_blockedShots,home_goalkeeperSaves,away_goalkeeperSaves,home_cornerKicks,away_cornerKicks,home_freeKicks,away_freeKicks,home_yellowCards,away_yellowCards,home_redCards,away_redCards,home_totalPasses,away_totalPasses,home_accuratePasses,away_accuratePasses,home_accuratePassesPercentage,away_accuratePassesPercentage,home_totalLongBalls,away_totalLongBalls,home_accurateLongBalls,away_accurateLongBalls,home_totalCross,away_totalCross,home_accurateCross,away_accurateCross,home_dribbles,away_dribbles,home_successfulDribbles,away_successfulDribbles,home_tackles,away_tackles,home_totalDuels,away_totalDuels,home_totalDuelsWon,away_totalDuelsWon,home_fouls,away_fouls,home_offsides,away_offsides,home_throwIns,away_throwIns,home_goalKicks,away_goalKicks
10411193,2022-08-15,22/23,1,finished,Juventus,Juventus,juventus,Sassuolo,Sassuolo,sassuolo,3,0,REGULAR,HOME_TEAM,,,True,42,58,1.99,0.94,2,1,0,1,14,19,,,,,,,7,1,3,2,5,7,1,3,,,,,322,477,,,,,24,39,,,4,4,,,,,,,,,,,7,5,4,2,14,21,8,13
10411194,2022-08-15,22/23,1,finished,Hellas Verona,Verona,hellas-verona,Napoli,Napoli,napoli,2,5,REGULAR,AWAY_TEAM,,,True,34,66,1.09,2.45,2,4,0,1,6,25,,,,,,,3,1,4,8,6,14,2,2,,,,,187,441,,,,,19,30,,,4,8,,,,,,,,,,,15,6,1,2,11,17,14,5
10411195,2022-08-13,22/23,1,finished,Milan,Milan,milan,Udinese,Udinese,udinese,4,2,REGULAR,HOME_TEAM,,,True,59,41,2.33,0.49,3,0,,,14,9,,,,,,,2,1,5,1,13,15,1,4,,,,,429,278,,,,,35,30,,,4,4,,,,,,,,,,,16,13,0,1,21,14,7,11
10411196,2022-08-13,22/23,1,finished,Monza,Monza,monza,Torino,Torino,torino,1,2,REGULAR,AWAY_TEAM,,,True,54,46,1.37,2.16,1,6,0,4,15,13,,,,,,,4,3,2,7,17,6,1,2,,,,,365,307,,,,,29,17,,,5,4,,,,,,,,,,,6,17,1,5,16,14,4,10
10411197,2022-08-13,22/23,1,finished,Lecce,Lecce,lecce,Inter,Inter,inter,1,2,REGULAR,AWAY_TEAM,,,True,30,70,0.69,2.09,1,3,0,1,10,19,,,,,,,7,3,6,8,18,19,4,2,,,,,184,523,,,,,20,24,,,3,8,,,,,,,,,,,21,19,2,3,11,22,7,6
10411198,2022-08-13,22/23,1,finished,Sampdoria,Sampdoria,sampdoria,Atalanta,Atalanta,atalanta,0,2,REGULAR,AWAY_TEAM,,,True,55,45,0.97,2.17,0,3,0,1,11,9,,,,,,,1,1,3,2,21,13,4,6,,,,,363,285,,,,,28,28,,,4,2,,,,,,,,,,,13,21,1,2,23,18,7,10
10411199,2022-08-14,22/23,1,finished,Spezia,Spezia,spezia,Empoli,Empoli,empoli,1,0,REGULAR,HOME_TEAM,,,True,41,59,0.46,0.71,2,0,1,0,9,18,,,,,,,5,1,6,4,8,13,2,1,,,,,275,416,,,,,27,38,,,3,4,,,,,,,,,,,15,8,3,1,18,32,8,7
10411200,2022-08-14,22/23,1,finished,Lazio,Lazio,lazio,Bologna,Bologna,bologna,2,1,REGULAR,HOME_TEAM,,,True,41,59,0.66,1.59,1,2,0,1,9,11,,,,,,,2,5,3,2,18,10,2,6,1,1,,,247,387,,,,,28,27,,,3,3,,,,,,,,,,,11,18,3,2,21,18,5,5
10411201,2022-08-14,22/23,1,finished,Fiorentina,Fiorentina,fiorentina,Cremonese,Cremonese,cremonese,3,2,REGULAR,HOME_TEAM,,,True,75,25,2.12,1.3,1,2,1,1,28,13,,,,,,,2,8,11,4,18,9,0,3,0,1,,,507,121,,,,,76,7,,,12,4,,,,,,,,,,,10,19,1,1,15,10,3,9
10411202,2022-08-14,22/23,1,finished,Salernitana,Salernitana,salernitana,Roma,Roma,roma,0,1,REGULAR,AWAY_TEAM,,,True,52,48,0.61,2.42,0,6,0,6,13,20,,,,,,,3,2,4,2,8,18,3,2,,,,,375,345,,,,,23,22,,,5,2,,,,,,,,,,,18,9,1,3,13,19,11,8
