match_id,date,season,round,status,home_team,home_team_short,home_team_slug,away_team,away_team_short,away_team_slug,home_goals,away_goals,duration,result,home_penalties,away_penalties,has_xg,home_ballPossession,away_ballPossession,home_expectedGoals,away_expectedGoals,home_bigChanceCreated,away_bigChanceCreated,home_bigChanceMissed,away_bigChanceMissed,home_totalShotsOnGoal,away_totalShotsOnGoal,home_shotsOnTarget,away_shotsOnTarget,home_shotsOffTarget,away_shotsOffTarget,home_blockedShots,away_blockedShots,home_goalkeeperSaves,away_goalkeeperSaves,home_cornerKicks,away_cornerKicks,home_freeKicks,away_freeKicks,home_yellowCards,away_yellowCards,home_redCards,away_redCards,home_totalPasses,away_totalPasses,home_accuratePasses,away_accuratePasses,home_accuratePassesPercentage,away_accuratePassesPercentage,home_totalLongBalls,away_totalLongBalls,home_accurateLongBalls,away_accurateLongBalls,home_totalCross,away_totalCross,home_accurateCross,away_accurateCross,home_dribbles,away_dribbles,home_successfulDribbles,away_successfulDribbles,home_tackles,away_tackles,home_totalDuels,away_totalDuels,home_totalDuelsWon,away_totalDuelsWon,home_fouls,away_fouls,home_offsides,away_offsides,home_throwIns,away_throwIns,home_goalKicks,away_goalKicks
10226857,2022-04-27,21/22,20,finished,Fiorentina,Fiorentina,fiorentina,Udinese,Udinese,udinese,0,4,REGULAR,AWAY_TEAM,,,True,73,27,,,5,7,5,5,18,17,,,,,,,4,7,14,2,20,12,3,4,,,,,437,132,,,,,34,16,,,11,2,,,,,,,,,,,12,22,2,4,20,13,7,10
10226860,2022-04-27,21/22,20,finished,Atalanta,Atalanta,atalanta,Torino,Torino,torino,4,4,REGULAR,DRAW,,,True,50,50,,,3,3,,,17,5,,,,,,,1,1,8,0,10,12,2,2,,,,,324,347,,,,,25,22,,,5,0,,,,,,,,,,,12,11,2,1,25,30,4,7
10226862,2022-04-27,21/22,20,finished,Bologna,Bologna,bologna,Inter,Inter,inter,2,1,REGULAR,HOME_TEAM,,,True,41,59,,,2,3,0,3,5,26,,,,,,,6,1,0,7,8,9,1,3,,,,,348,509,,,,,26,44,,,2,9,,,,,,,,,,,11,9,,,9,17,17,4
10226891,2022-04-20,21/22,19,finished,Udinese,Udinese,udinese,Salernitana,Salernitana,salernitana,0,1,REGULAR,AWAY_TEAM,,,True,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269142,2022-05-05,21/22,20,finished,Salernitana,Salernitana,salernitana,Venezia,Venezia,venezia,2,1,REGULAR,HOME_TEAM,,,True,43,57,,,1,2,0,1,19,10,,,,,,,3,2,6,4,16,12,2,7,0,1,,,217,313,,,,,24,23,,,7,4,,,,,,,,,,,12,17,0,3,13,33,6,6
9644899,2021-08-22,21/22,1,finished,Napoli,Napoli,napoli,Venezia,Venezia,venezia,2,0,REGULAR,HOME_TEAM,,,False,56,44,,,3,1,2,1,13,8,,,,,,,4,2,2,2,20,3,1,7,1,0,,,499,379,,,,,21,20,,,1,4,,,,,,,,,,,5,22,3,1,14,14,8,7
9644900,2021-08-21,21/22,1,finished,Torino,Torino,torino,Atalanta,Atalanta,atalanta,1,2,REGULAR,AWAY_TEAM,,,False,48,52,,,1,1,1,0,21,7,,,,,,,0,6,5,1,13,17,2,2,,,,,279,298,,,,,23,30,,,5,2,,,,,,,,,,,17,13,,,18,28,1,9
9644901,2021-08-22,21/22,1,finished,Bologna,Bologna,bologna,Salernitana,Salernitana,salernitana,3,2,REGULAR,HOME_TEAM,,,False,73,27,,,2,2,0,1,18,10,,,,,,,2,4,9,4,14,13,6,3,2,1,,,459,108,,,,,23,12,,,5,2,,,,,,,,,,,13,15,0,2,18,27,6,7
9644902,2021-08-23,21/22,1,finished,Sampdoria,Sampdoria,sampdoria,Milan,Milan,milan,0,1,REGULAR,AWAY_TEAM,,,False,50,50,,,1,2,1,1,16,11,,,,,,,3,3,8,3,14,16,3,1,,,,,309,327,,,,,23,24,,,6,2,,,,,,,,,,,17,15,3,3,18,13,9,8
9644903,2021-08-22,21/22,1,finished,Roma,Roma,roma,Fiorentina,Fiorentina,fiorentina,3,1,REGULAR,HOME_TEAM,,,False,42,58,,,5,2,2,1,11,11,,,,,,,7,3,4,4,14,12,3,2,1,1,,,301,460,,,,,31,40,,,6,5,,,,,,,,,,,12,15,4,2,18,19,3,6
9644904,2021-08-23,21/22,1,finished,Cagliari,Cagliari,cagliari,Spezia,Spezia,spezia,2,2,REGULAR,DRAW,,,False,59,41,,,5,1,4,0,20,12,,,,,,,2,6,11,4,13,15,2,3,,,,,380,259,,,,,29,18,,,7,2,,,,,,,,,,,17,15,1,4,21,12,8,13
