match_id,date,season,round,status,home_team,home_team_short,home_team_slug,away_team,away_team_short,away_team_slug,home_goals,away_goals,duration,result,home_penalties,away_penalties,has_xg,home_ballPossession,away_ballPossession,home_expectedGoals,away_expectedGoals,home_bigChanceCreated,away_bigChanceCreated,home_bigChanceMissed,away_bigChanceMissed,home_totalShotsOnGoal,away_totalShotsOnGoal,home_shotsOnTarget,away_shotsOnTarget,home_shotsOffTarget,away_shotsOffTarget,home_blockedShots,away_blockedShots,home_goalkeeperSaves,away_goalkeeperSaves,home_cornerKicks,away_cornerKicks,home_freeKicks,away_freeKicks,home_yellowCards,away_yellowCards,home_redCards,away_redCards,home_totalPasses,away_totalPasses,home_accuratePasses,away_accuratePasses,home_accuratePassesPercentage,away_accuratePassesPercentage,home_totalLongBalls,away_totalLongBalls,home_accurateLongBalls,away_accurateLongBalls,home_totalCross,away_totalCross,home_accurateCross,away_accurateCross,home_dribbles,away_dribbles,home_successfulDribbles,away_successfulDribbles,home_tackles,away_tackles,home_totalDuels,away_totalDuels,home_totalDuelsWon,away_totalDuelsWon,home_fouls,away_fouls,home_offsides,away_offsides,home_throwIns,away_throwIns,home_goalKicks,away_goalKicks
12499253,2024-08-18,24/25,1,finished,Bologna,Bologna,bologna,Udinese,Udinese,udinese,1,1,REGULAR,DRAW,,,True,74,26,3.25,0.99,5,1,4,1,22,4,,,,,,,1,5,9,5,16,16,0,4,,,,,493,131,,,,,37,18,,,8,2,,,,,,,,,,,17,17,1,1,17,17,4,9
12499254,2024-08-18,24/25,1,finished,Cagliari,Cagliari,cagliari,Roma,Roma,roma,0,0,REGULAR,DRAW,,,True,43,57,0.98,0.94,2,1,2,1,13,15,,,,,,,3,2,5,3,7,15,2,0,,,,,258,364,,,,,33,25,,,3,7,,,,,,,,,,,15,7,3,2,24,24,5,16
12499255,2024-08-17,24/25,1,finished,Empoli,Empoli,empoli,Monza,Monza,monza,0,0,REGULAR,DRAW,,,True,38,62,0.47,0.34,,,,,11,6,,,,,,,1,2,7,3,18,16,1,1,,,,,180,341,,,,,14,25,,,3,1,,,,,,,,,,,16,19,4,1,20,27,4,10
12499256,2024-08-17,24/25,1,finished,Genoa,Genoa,genoa,Inter,Inter,inter,2,2,REGULAR,DRAW,,,True,33,67,2.11,1.96,4,3,2,2,13,17,,,,,,,5,5,1,4,14,12,1,2,,,,,174,429,,,,,22,11,,,3,6,,,,,,,,,,,16,16,0,6,12,22,8,5
12499257,2024-08-18,24/25,1,finished,Hellas Verona,Verona,hellas-verona,Napoli,Napoli,napoli,3,0,REGULAR,HOME_TEAM,,,True,33,67,1.85,0.96,3,1,0,1,9,14,,,,,,,4,1,1,5,13,15,4,1,,,,,185,460,,,,,19,12,,,3,6,,,,,,,,,,,15,13,2,0,9,21,10,8
12499258,2024-08-19,24/25,1,finished,Juventus,Juventus,juventus,Como,Como,como,3,0,REGULAR,HOME_TEAM,,,True,58,42,1.2,0.17,3,0,3,0,13,3,,,,,,,0,3,3,0,12,11,2,4,,,,,484,338,,,,,39,12,,,5,1,,,,,,,,,,,11,12,4,1,10,17,7,7
12499259,2024-08-18,24/25,1,finished,Lazio,Lazio,lazio,Venezia,Venezia,venezia,3,1,REGULAR,HOME_TEAM,,,True,67,33,2.39,0.62,5,2,3,2,13,11,,,,,,,2,4,6,3,10,14,1,2,,,,,542,232,,,,,41,10,,,7,3,,,,,,,,,,,14,11,0,1,21,12,5,8
12499260,2024-08-19,24/25,1,finished,Lecce,Lecce,lecce,Atalanta,Atalanta,atalanta,0,4,REGULAR,AWAY_TEAM,,,True,47,53,1.58,1.74,4,5,4,2,21,11,,,,,,,2,4,5,3,24,9,0,2,,,,,336,388,,,,,23,31,,,9,6,,,,,,,,,,,10,24,1,1,19,13,4,14
12499261,2024-08-17,24/25,1,finished,Milan,Milan,milan,Torino,Torino,torino,2,2,REGULAR,DRAW,,,True,56,44,2.13,0.99,4,2,3,1,26,7,,,,,,,2,3,9,2,7,10,3,5,,,,,453,358,,,,,21,30,,,12,2,,,,,,,,,,,10,7,2,1,12,13,2,12
12499262,2024-08-17,24/25,1,finished,Parma,Parma,parma,Fiorentina,Fiorentina,fiorentina,1,1,REGULAR,DRAW,,,True,39,61,1.82,0.75,3,1,3,1,14,15,,,,,,,6,5,4,9,9,11,3,2,0,1,,,199,353,,,,,19,21,,,1,2,,,,,,,,,,,15,9,1,5,14,15,6,7
12499265,2024-08-26,24/25,2,finished,Cagliari,Cagliari,cagliari,Como,Como,como,1,1,REGULAR,DRAW,,,True,47,53,0.81,1.53,1,3,0,2,11,14,,,,,,,3,5,5,6,10,10,2,2,,,,,273,333,,,,,26,36,,,4,4,,,,,,,,,,,12,10,1,3,18,17,4,6
12499266,2024-08-25,24/25,2,finished,Fiorentina,Fiorentina,fiorentina,Venezia,Venezia,venezia,0,0,REGULAR,DRAW,,,True,55,45,0.89,0.63,0,2,0,2,14,8,,,,,,,5,8,7,3,19,12,1,2,,,,,364,291,,,,,22,11,,,1,5,,,,,,,,,,,13,21,1,2,10,20,4,5
12499267,2024-08-26,24/25,2,finished,Hellas Verona,Verona,hellas-verona,Juventus,Juventus,juventus,0,3,REGULAR,AWAY_TEAM,,,True,40,60,0.52,1.23,1,1,1,0,7,8,,,,,,,2,1,4,1,8,8,1,0,,,,,331,546,,,,,20,27,,,0,2,,,,,,,,,,,8,8,1,1,23,20,0,6
