match_id,date,season,round,status,home_team,home_team_short,home_team_slug,away_team,away_team_short,away_team_slug,home_goals,away_goals,duration,result,home_penalties,away_penalties,has_xg,home_ballPossession,away_ballPossession,home_expectedGoals,away_expectedGoals,home_bigChanceCreated,away_bigChanceCreated,home_bigChanceMissed,away_bigChanceMissed,home_totalShotsOnGoal,away_totalShotsOnGoal,home_shotsOnTarget,away_shotsOnTarget,home_shotsOffTarget,away_shotsOffTarget,home_blockedShots,away_blockedShots,home_goalkeeperSaves,away_goalkeeperSaves,home_cornerKicks,away_cornerKicks,home_freeKicks,away_freeKicks,home_yellowCards,away_yellowCards,home_redCards,away_redCards,home_totalPasses,away_totalPasses,home_accuratePasses,away_accuratePasses,home_accuratePassesPercentage,away_accuratePassesPercentage,home_totalLongBalls,away_totalLongBalls,home_accurateLongBalls,away_accurateLongBalls,home_totalCross,away_totalCross,home_accurateCross,away_accurateCross,home_dribbles,away_dribbles,home_successfulDribbles,away_successfulDribbles,home_tackles,away_tackles,home_totalDuels,away_totalDuels,home_totalDuelsWon,away_totalDuelsWon,home_fouls,away_fouls,home_offsides,away_offsides,home_throwIns,away_throwIns,home_goalKicks,away_goalKicks
11396173,2024-05-18,23/24,34,finished,1. FC Heidenheim,Heidenheim,1-fc-heidenheim,1. FC Köln,Köln,1-fc-koln,4,1,REGULAR,HOME_TEAM,,,True,48,52,1.01,2.29,2,3,1,2,16,22,,,,,,,8,3,5,12,20,9,1,3,,,,,308,333,,,,,25,26,,,4,10,,,,,,,,,,,9,20,2,0,28,22,6,10
11396174,2024-05-18,23/24,34,finished,VfB Stuttgart,Stuttgart,vfb-stuttgart,Borussia M'gladbach,M'gladbach,borussia-mgladbach,4,0,REGULAR,HOME_TEAM,,,True,60,40,1.59,1.41,3,3,1,3,21,14,,,,,,,5,7,8,4,8,4,1,2,,,,,659,415,,,,,18,17,,,3,2,,,,,,,,,,,5,9,0,1,11,14,5,6
11396175,2024-05-18,23/24,34,finished,SV Werder Bremen,Bremen,sv-werder-bremen,VfL Bochum 1848,Bochum,vfl-bochum-1848,4,1,REGULAR,HOME_TEAM,,,True,46,54,3.02,2.09,7,3,5,2,26,27,,,,,,,6,9,8,8,12,12,1,1,,,,,273,332,,,,,22,37,,,8,9,,,,,,,,,,,12,12,,,18,18,13,7
11396176,2024-05-18,23/24,34,finished,TSG Hoffenheim,Hoffenheim,tsg-hoffenheim,FC Bayern München,Bayern,fc-bayern-munchen,4,2,REGULAR,HOME_TEAM,,,True,48,52,1.78,1.52,5,2,2,0,17,11,,,,,,,2,5,6,5,8,7,3,1,,,,,397,445,,,,,34,26,,,4,3,,,,,,,,,,,7,9,1,3,16,10,7,11
11396177,2024-05-18,23/24,34,finished,Eintracht Frankfurt,Frankfurt,eintracht-frankfurt,RB Leipzig,Leipzig,rb-leipzig,2,2,REGULAR,DRAW,,,True,47,53,2.12,1.63,3,2,1,1,22,9,,,,,,,3,4,8,3,10,10,2,2,,,,,334,417,,,,,18,21,,,8,1,,,,,,,,,,,10,11,0,3,23,18,2,7
11396178,2024-05-18,23/24,34,finished,VfL Wolfsburg,Wolfsburg,vfl-wolfsburg,1. FSV Mainz 05,Mainz 05,1-fsv-mainz-05,1,3,REGULAR,AWAY_TEAM,,,True,64,36,0.76,1.8,1,4,0,1,13,12,,,,,,,3,2,1,3,15,12,2,3,,,,,372,172,,,,,25,32,,,5,3,,,,,,,,,,,13,15,1,3,16,24,8,10
11396179,2024-05-18,23/24,34,finished,Bayer 04 Leverkusen,Leverkusen,bayer-04-leverkusen,FC Augsburg,Augsburg,fc-augsburg,2,1,REGULAR,HOME_TEAM,,,True,65,35,2.45,1.17,3,2,1,2,20,10,,,,,,,1,6,5,4,8,5,0,1,,,,,675,317,,,,,22,14,,,5,5,,,,,,,,,,,6,8,5,0,12,11,6,5
11396180,2024-05-18,23/24,34,finished,1. FC Union Berlin,Union Berlin,1-fc-union-berlin,SC Freiburg,Freiburg,sc-freiburg,2,1,REGULAR,HOME_TEAM,,,True,37,63,2.31,0.98,3,1,2,0,13,13,,,,,,,3,3,3,7,8,14,7,4,,,,,234,438,,,,,26,23,,,2,5,,,,,,,,,,,14,9,,,25,18,5,7
11396181,2024-05-18,23/24,34,finished,Borussia Dortmund,Dortmund,borussia-dortmund,Darmstadt 98,Darmstadt,darmstadt-98,4,0,REGULAR,HOME_TEAM,,,True,73,27,2.57,0.32,4,0,2,0,21,6,,,,,,,0,5,7,3,10,4,0,3,,,,,659,195,,,,,25,18,,,1,2,,,,,,,,,,,4,11,0,2,16,15,4,11
11396182,2024-05-10,23/24,33,finished,FC Augsburg,Augsburg,fc-augsburg,VfB Stuttgart,Stuttgart,vfb-stuttgart,0,1,REGULAR,AWAY_TEAM,,,True,23,77,0.68,1.91,0,2,0,1,9,19,,,,,,,6,1,5,5,8,15,4,2,,,,,163,695,,,,,16,34,,,3,4,,,,,,,,,,,15,9,4,0,14,16,11,5
