match_id,date,season,round,status,home_team,home_team_short,home_team_slug,away_team,away_team_short,away_team_slug,home_goals,away_goals,duration,result,home_penalties,away_penalties,has_xg,home_ballPossession,away_ballPossession,home_expectedGoals,away_expectedGoals,home_bigChanceCreated,away_bigChanceCreated,home_bigChanceMissed,away_bigChanceMissed,home_totalShotsOnGoal,away_totalShotsOnGoal,home_shotsOnTarget,away_shotsOnTarget,home_shotsOffTarget,away_shotsOffTarget,home_blockedShots,away_blockedShots,home_goalkeeperSaves,away_goalkeeperSaves,home_cornerKicks,away_cornerKicks,home_freeKicks,away_freeKicks,home_yellowCards,away_yellowCards,home_redCards,away_redCards,home_totalPasses,away_totalPasses,home_accuratePasses,away_accuratePasses,home_accuratePassesPercentage,away_accuratePassesPercentage,home_totalLongBalls,away_totalLongBalls,home_accurateLongBalls,away_accurateLongBalls,home_totalCross,away_totalCross,home_accurateCross,away_accurateCross,home_dribbles,away_dribbles,home_successfulDribbles,away_successfulDribbles,home_tackles,away_tackles,home_totalDuels,away_totalDuels,home_totalDuelsWon,away_totalDuelsWon,home_fouls,away_fouls,home_offsides,away_offsides,home_throwIns,away_throwIns,home_goalKicks,away_goalKicks
10388221,2023-03-04,22/23,23,finished,1. FSV Mainz 05,Mainz 05,1-fsv-mainz-05,TSG Hoffenheim,Hoffenheim,tsg-hoffenheim,1,0,REGULAR,HOME_TEAM,,,True,47,53,1.17,0.82,,,,,16,15,,,,,,,4,5,11,3,15,12,1,4,,,,,257,313,,,,,31,24,,,4,4,,,,,,,,,,,12,15,4,1,26,24,4,9
10388222,2023-03-04,22/23,23,finished,VfL Bochum 1848,Bochum,vfl-bochum-1848,FC Schalke 04,Schalke,fc-schalke-04,0,2,REGULAR,AWAY_TEAM,,,True,63,37,1.3,0.62,1,1,1,1,7,10,,,,,,,3,4,4,4,11,15,2,1,,,,,296,136,,,,,35,33,,,5,6,,,,,,,,,,,17,11,2,3,28,34,10,7
10388223,2023-03-05,22/23,23,finished,VfL Wolfsburg,Wolfsburg,vfl-wolfsburg,Eintracht Frankfurt,Frankfurt,eintracht-frankfurt,2,2,REGULAR,DRAW,,,True,52,48,1.88,0.63,3,2,2,1,12,10,,,,,,,0,4,4,5,15,11,3,3,,,,,391,345,,,,,30,18,,,7,3,,,,,,,,,,,11,16,0,1,16,25,7,6
10388224,2023-03-10,22/23,24,finished,1. FC Köln,Köln,1-fc-koln,VfL Bochum 1848,Bochum,vfl-bochum-1848,0,2,REGULAR,AWAY_TEAM,,,True,63,37,0.74,1.41,0,3,0,1,11,9,,,,,,,1,5,10,1,14,9,2,2,,,,,369,190,,,,,24,29,,,6,3,,,,,,,,,,,9,14,3,1,37,20,6,10
10388225,2023-03-03,22/23,23,finished,Borussia Dortmund,Dortmund,borussia-dortmund,RB Leipzig,Leipzig,rb-leipzig,2,1,REGULAR,HOME_TEAM,,,True,38,62,1.19,2.24,1,4,0,3,8,17,,,,,,,4,1,4,6,18,7,2,5,,,,,305,545,,,,,32,24,,,3,7,,,,,,,,,,,8,20,0,2,13,17,9,2
10388226,2023-03-11,22/23,24,finished,Eintracht Frankfurt,Frankfurt,eintracht-frankfurt,VfB Stuttgart,Stuttgart,vfb-stuttgart,1,1,REGULAR,DRAW,,,True,52,48,0.73,0.8,0,1,,,10,10,,,,,,,3,0,3,2,9,15,4,1,,,,,379,363,,,,,24,32,,,4,3,,,,,,,,,,,16,11,3,3,30,19,7,8
10388227,2023-03-04,22/23,23,finished,FC Augsburg,Augsburg,fc-augsburg,SV Werder Bremen,Bremen,sv-werder-bremen,2,1,REGULAR,HOME_TEAM,,,True,38,62,0.62,2.39,1,3,1,2,9,20,,,,,,,6,3,3,7,7,10,2,3,,,,,259,465,,,,,30,37,,,1,10,,,,,,,,,,,10,9,3,3,14,18,8,2
10388228,2023-03-05,22/23,23,finished,Bayer 04 Leverkusen,Leverkusen,bayer-04-leverkusen,Hertha BSC,Hertha,hertha-bsc,4,1,REGULAR,HOME_TEAM,,,True,62,38,1.69,1.05,4,1,2,0,16,7,,,,,,,1,5,9,2,13,11,1,2,,,,,570,307,,,,,38,14,,,4,2,,,,,,,,,,,11,14,4,1,16,18,3,2
10388229,2023-03-04,22/23,23,finished,1. FC Union Berlin,Union Berlin,1-fc-union-berlin,1. FC Köln,Köln,1-fc-koln,0,0,REGULAR,DRAW,,,True,52,48,0.49,0.94,0,1,0,1,8,10,,,,,,,4,2,5,4,10,9,1,0,,,,,414,388,,,,,37,21,,,9,2,,,,,,,,,,,9,10,1,2,29,17,5,8
10388230,2023-03-04,22/23,23,finished,Borussia M'gladbach,M'gladbach,borussia-mgladbach,SC Freiburg,Freiburg,sc-freiburg,0,0,REGULAR,DRAW,,,True,53,47,1.49,0.34,2,0,2,0,9,8,,,,,,,3,3,6,5,15,11,5,2,1,0,,,404,341,,,,,19,25,,,2,4,,,,,,,,,,,11,15,1,2,19,17,6,5
10388231,2023-03-11,22/23,24,finished,RB Leipzig,Leipzig,rb-leipzig,Borussia M'gladbach,M'gladbach,borussia-mgladbach,3,0,REGULAR,HOME_TEAM,,,True,66,34,2.55,1.6,4,2,2,2,14,7,,,,,,,3,6,11,0,8,9,1,0,,,,,606,269,,,,,21,23,,,5,2,,,,,,,,,,,9,9,3,1,15,8,7,7
10388232,2023-03-11,22/23,24,finished,Hertha BSC,Hertha,hertha-bsc,1. FSV Mainz 05,Mainz 05,1-fsv-mainz-05,1,1,REGULAR,DRAW,,,True,40,60,1.49,0.53,2,0,1,0,11,6,,,,,,,2,3,7,8,13,10,2,1,,,,,146,284,,,,,20,30,,,4,5,,,,,,,,,,,10,15,2,3,33,36,6,6
10388233,2023-03-04,22/23,23,finished,VfB Stuttgart,Stuttgart,vfb-stuttgart,FC Bayern München,Bayern,fc-bayern-munchen,1,2,REGULAR,AWAY_TEAM,,,True,40,60,0.79,2.13,1,4,1,3,10,14,,,,,,,4,2,3,6,12,6,,,,,,,347,573,,,,,31,35,,,5,8,,,,,,,,,,,6,12,3,1,23,18,4,4
10388234,2023-03-19,22/23,25,finished,1. FSV Mainz 05,Mainz 05,1-fsv-mainz-05,SC Freiburg,Freiburg,sc-freiburg,1,1,REGULAR,DRAW,,,True,47,53,1.04,1.74,3,2,2,1,10,11,,,,,,,4,4,3,5,10,18,2,3,,,,,258,303,,,,,19,40,,,4,4,,,,,,,,,,,18,10,2,0,31,23,7,7
10388235,2023-03-18,22/23,25,finished,TSG Hoffenheim,Hoffenheim,tsg-hoffenheim,Hertha BSC,Hertha,hertha-bsc,3,1,REGULAR,HOME_TEAM,,,True,47,53,2.68,1.03,4,1,1,1,16,11,,,,,,,4,4,8,9,10,10,0,3,1,0,,,204,244,,,,,25,33,,,5,3,,,,,,,,,,,10,11,3,1,38,24,10,8
10388236,2023-03-19,22/23,25,finished,1. FC Union Berlin,Union Berlin,1-fc-union-berlin,Eintracht Frankfurt,Frankfurt,eintracht-frankfurt,2,0,REGULAR,HOME_TEAM,,,True,37,63,1.52,2.69,2,5,1,5,15,19,,,,,,,5,1,3,7,15,19,3,2,,,,,191,405,,,,,27,19,,,2,9,,,,,,,,,,,19,15,1,0,19,22,9,11
10388237,2023-03-12,22/23,24,finished,SC Freiburg,Freiburg,sc-freiburg,TSG Hoffenheim,Hoffenheim,tsg-hoffenheim,2,1,REGULAR,HOME_TEAM,,,True,60,40,0.59,1.05,0,1,0,1,9,12,,,,,,,1,1,2,2,24,10,2,5,0,1,,,380,221,,,,,18,23,,,6,7,,,,,,,,,,,11,25,1,2,25,30,8,7
10388238,2023-03-17,22/23,25,finished,Borussia M'gladbach,M'gladbach,borussia-mgladbach,SV Werder Bremen,Bremen,sv-werder-bremen,2,2,REGULAR,DRAW,,,True,59,41,3.39,1.26,5,1,5,0,21,8,,,,,,,1,6,6,5,12,8,1,1,,,,,454,277,,,,,22,29,,,7,6,,,,,,,,,,,9,12,4,0,15,17,7,9
10388239,2023-03-12,22/23,24,finished,VfL Wolfsburg,Wolfsburg,vfl-wolfsburg,1. FC Union Berlin,Union Berlin,1-fc-union-berlin,1,1,REGULAR,DRAW,,,True,58,42,1.72,1.32,3,1,3,0,15,12,,,,,,,1,5,3,5,12,8,1,4,,,,,389,248,,,,,22,18,,,5,2,,,,,,,,,,,11,14,1,1,21,20,10,10
10388240,2023-03-11,22/23,24,finished,FC Bayern München,Bayern,fc-bayern-munchen,FC Augsburg,Augsburg,fc-augsburg,5,3,REGULAR,HOME_TEAM,,,True,66,34,2.42,2.52,2,4,0,1,23,13,,,,,,,3,4,8,5,10,8,2,1,,,,,507,213,,,,,23,21,,,6,1,,,,,,,,,,,8,10,2,1,17,17,7,10
10388241,2023-03-18,22/23,25,finished,FC Augsburg,Augsburg,fc-augsburg,FC Schalke 04,Schalke,fc-schalke-04,1,1,REGULAR,DRAW,,,True,42,58,0.33,1.83,1,3,0,2,9,14,,,,,,,4,2,9,6,13,11,4,4,1,0,,,176,273,,,,,30,34,,,4,13,,,,,,,,,,,11,14,1,0,30,20,15,9
10388242,2023-03-18,22/23,25,finished,VfL Bochum 1848,Bochum,vfl-bochum-1848,RB Leipzig,Leipzig,rb-leipzig,1,0,REGULAR,HOME_TEAM,,,True,35,65,1.1,1.85,3,3,2,3,8,22,,,,,,,9,2,2,7,8,10,2,3,,,,,196,449,,,,,29,46,,,2,10,,,,,,,,,,,11,8,,,17,27,8,6
10388243,2023-03-12,22/23,24,finished,SV Werder Bremen,Bremen,sv-werder-bremen,Bayer 04 Leverkusen,Leverkusen,bayer-04-leverkusen,2,3,REGULAR,AWAY_TEAM,,,True,53,47,1.79,0.95,2,1,0,1,12,13,,,,,,,2,4,2,3,10,10,2,1,,,,,414,349,,,,,41,22,,,3,1,,,,,,,,,,,12,12,5,1,21,21,7,9
10388244,2023-03-19,22/23,25,finished,Bayer 04 Leverkusen,Leverkusen,bayer-04-leverkusen,FC Bayern München,Bayern,fc-bayern-munchen,2,1,REGULAR,HOME_TEAM,,,True,40,60,2.01,0.95,2,2,0,2,11,11,,,,,,,5,3,5,3,11,10,2,3,,,,,326,515,,,,,21,31,,,0,4,,,,,,,,,,,10,11,3,1,17,23,7,6
10388245,2023-03-18,22/23,25,finished,Borussia Dortmund,Dortmund,borussia-dortmund,1. FC Köln,Köln,1-fc-koln,6,1,REGULAR,HOME_TEAM,,,True,64,36,3.26,1.59,5,2,1,1,12,11,,,,,,,4,2,1,6,10,7,1,0,,,,,648,339,,,,,45,16,,,2,6,,,,,,,,,,,7,10,,,16,15,3,2
10388246,2023-04-01,22/23,26,finished,1. FC Union Berlin,Union Berlin,1-fc-union-berlin,VfB Stuttgart,Stuttgart,vfb-stuttgart,3,0,REGULAR,HOME_TEAM,,,True,38,62,1.92,2.24,2,6,0,6,12,17,,,,,,,7,3,3,5,11,11,1,1,,,,,202,416,,,,,25,40,,,6,4,,,,,,,,,,,11,12,5,2,28,17,6,9
10388247,2023-04-01,22/23,26,finished,SC Freiburg,Freiburg,sc-freiburg,Hertha BSC,Hertha,hertha-bsc,1,1,REGULAR,DRAW,,,True,58,42,1.18,1.87,0,5,0,4,16,10,,,,,,,1,7,2,2,11,7,1,1,,,,,431,290,,,,,40,21,,,8,5,,,,,,,,,,,7,11,2,2,20,18,9,9
10388248,2023-04-01,22/23,26,finished,RB Leipzig,Leipzig,rb-leipzig,1. FSV Mainz 05,Mainz 05,1-fsv-mainz-05,0,3,REGULAR,AWAY_TEAM,,,True,70,30,0.81,3.09,1,3,1,2,12,19,,,,,,,4,3,3,4,18,13,3,3,,,,,607,207,,,,,31,29,,,2,6,,,,,,,,,,,13,20,4,0,29,15,6,10
10388249,2023-04-02,22/23,26,finished,1. FC Köln,Köln,1-fc-koln,Borussia M'gladbach,M'gladbach,borussia-mgladbach,0,0,REGULAR,DRAW,,,True,51,49,0.96,0.98,1,0,1,0,12,8,,,,,,,2,5,11,1,8,16,3,3,,,,,360,356,,,,,20,14,,,8,5,,,,,,,,,,,18,8,1,2,30,21,7,8
10388250,2023-03-11,22/23,24,finished,FC Schalke 04,Schalke,fc-schalke-04,Borussia Dortmund,Dortmund,borussia-dortmund,2,2,REGULAR,DRAW,,,True,34,66,1.51,2.02,2,2,1,2,10,20,,,,,,,6,2,3,6,8,16,1,1,,,,,190,465,,,,,19,35,,,5,1,,,,,,,,,,,16,8,1,1,19,30,8,4
10388251,2023-04-01,22/23,26,finished,FC Bayern München,Bayern,fc-bayern-munchen,Borussia Dortmund,Dortmund,borussia-dortmund,4,2,REGULAR,HOME_TEAM,,,True,49,51,2.42,1.71,5,2,2,1,16,10,,,,,,,2,6,6,2,7,11,1,1,,,,,459,484,,,,,36,41,,,4,6,,,,,,,,,,,11,7,5,0,9,16,5,6
10388252,2023-04-01,22/23,26,finished,FC Schalke 04,Schalke,fc-schalke-04,Bayer 04 Leverkusen,Leverkusen,bayer-04-leverkusen,0,3,REGULAR,AWAY_TEAM,,,True,48,52,1.12,2.75,1,6,1,4,12,18,,,,,,,6,3,7,5,13,20,2,1,,,,,245,293,,,,,18,16,,,9,3,,,,,,,,,,,20,13,3,1,20,26,7,12
10388253,2023-04-08,22/23,27,finished,Borussia Dortmund,Dortmund,borussia-dortmund,1. FC Union Berlin,Union Berlin,1-fc-union-berlin,2,1,REGULAR,HOME_TEAM,,,True,64,36,2.63,0.49,3,1,1,0,15,7,,,,,,,1,4,8,0,11,7,5,2,,,,,494,242,,,,,31,26,,,6,5,,,,,,,,,,,8,11,0,4,21,23,9,8
10388256,2023-04-08,22/23,27,finished,SC Freiburg,Freiburg,sc-freiburg,FC Bayern München,Bayern,fc-bayern-munchen,0,1,REGULAR,AWAY_TEAM,,,True,33,67,1.02,3.55,1,8,1,8,10,22,,,,,,,7,2,2,6,13,11,2,2,,,,,219,576,,,,,20,31,,,2,6,,,,,,,,,,,11,14,1,3,13,11,9,6
10388257,2023-04-08,22/23,27,finished,1. FSV Mainz 05,Mainz 05,1-fsv-mainz-05,SV Werder Bremen,Bremen,sv-werder-bremen,2,2,REGULAR,DRAW,,,True,50,50,1.89,0.94,4,2,2,1,16,9,,,,,,,2,8,1,2,21,10,1,5,,,,,325,336,,,,,35,41,,,7,3,,,,,,,,,,,11,22,3,1,22,10,4,9
10388258,2023-04-08,22/23,27,finished,Bayer 04 Leverkusen,Leverkusen,bayer-04-leverkusen,Eintracht Frankfurt,Frankfurt,eintracht-frankfurt,3,1,REGULAR,HOME_TEAM,,,True,43,57,2.09,0.95,3,1,,,14,9,,,,,,,1,6,2,5,10,9,1,5,,,,,347,469,,,,,19,28,,,0,7,,,,,,,,,,,9,13,1,0,11,22,8,4
10388259,2023-03-18,22/23,25,finished,VfB Stuttgart,Stuttgart,vfb-stuttgart,VfL Wolfsburg,Wolfsburg,vfl-wolfsburg,0,1,REGULAR,AWAY_TEAM,,,True,57,43,0.54,0.58,0,1,0,1,12,9,,,,,,,2,2,3,8,8,10,1,0,,,,,428,296,,,,,29,29,,,5,3,,,,,,,,,,,10,8,4,2,24,19,7,10
10388260,2023-04-01,22/23,26,finished,VfL Wolfsburg,Wolfsburg,vfl-wolfsburg,FC Augsburg,Augsburg,fc-augsburg,2,2,REGULAR,DRAW,,,True,68,32,3.65,0.58,7,2,5,2,23,5,,,,,,,1,3,4,7,12,9,3,2,,,,,560,201,,,,,36,29,,,11,2,,,,,,,,,,,9,15,3,2,16,17,4,18
10388261,2023-03-31,22/23,26,finished,Eintracht Frankfurt,Frankfurt,eintracht-frankfurt,VfL Bochum 1848,Bochum,vfl-bochum-1848,1,1,REGULAR,DRAW,,,True,73,27,3.2,1.11,3,2,2,1,19,7,,,,,,,1,5,15,2,13,14,3,2,,,,,483,128,,,,,29,16,,,8,2,,,,,,,,,,,14,13,2,0,25,16,10,6
10388262,2023-04-09,22/23,27,finished,TSG Hoffenheim,Hoffenheim,tsg-hoffenheim,FC Schalke 04,Schalke,fc-schalke-04,2,0,REGULAR,HOME_TEAM,,,True,45,55,2.23,0.74,3,0,2,0,15,11,,,,,,,3,3,9,8,13,14,3,0,,,,,197,261,,,,,35,32,,,7,10,,,,,,,,,,,14,13,2,1,29,26,12,13
10388263,2023-04-09,22/23,27,finished,Borussia M'gladbach,M'gladbach,borussia-mgladbach,VfL Wolfsburg,Wolfsburg,vfl-wolfsburg,2,0,REGULAR,HOME_TEAM,,,True,44,56,1.64,1.5,2,2,1,2,13,10,,,,,,,2,4,5,8,10,12,0,1,,,,,296,402,,,,,20,27,,,6,5,,,,,,,,,,,12,11,2,2,23,22,11,8
10388264,2023-04-08,22/23,27,finished,FC Augsburg,Augsburg,fc-augsburg,1. FC Köln,Köln,1-fc-koln,1,3,REGULAR,AWAY_TEAM,,,True,52,48,0.87,1.74,2,3,1,1,13,11,,,,,,,3,0,6,1,11,5,3,4,,,,,325,303,,,,,22,23,,,3,5,,,,,,,,,,,5,11,4,8,38,22,2,8
10388265,2023-04-08,22/23,27,finished,Hertha BSC,Hertha,hertha-bsc,RB Leipzig,Leipzig,rb-leipzig,0,1,REGULAR,AWAY_TEAM,,,True,33,67,0.51,1.97,0,2,0,1,11,18,,,,,,,5,1,4,4,12,11,4,3,,,,,167,478,,,,,25,23,,,4,4,,,,,,,,,,,12,13,0,3,33,33,6,7
10388266,2023-04-16,22/23,28,finished,1. FC Union Berlin,Union Berlin,1-fc-union-berlin,VfL Bochum 1848,Bochum,vfl-bochum-1848,1,1,REGULAR,DRAW,,,True,40,60,,,1,1,1,0,10,14,,,,,,,5,1,5,7,6,10,2,1,1,0,,,209,376,,,,,25,34,,,7,8,,,,,,,,,,,10,7,4,0,22,25,9,8
10388267,2023-04-15,22/23,28,finished,RB Leipzig,Leipzig,rb-leipzig,FC Augsburg,Augsburg,fc-augsburg,3,2,REGULAR,HOME_TEAM,,,True,59,41,1.82,0.75,3,1,1,0,12,12,,,,,,,0,3,3,5,11,8,2,3,,,,,542,350,,,,,29,20,,,4,3,,,,,,,,,,,8,11,5,3,18,18,6,5
10388268,2023-04-15,22/23,28,finished,FC Bayern München,Bayern,fc-bayern-munchen,TSG Hoffenheim,Hoffenheim,tsg-hoffenheim,1,1,REGULAR,DRAW,,,True,66,34,1.68,0.45,3,0,2,0,22,4,,,,,,,0,7,13,4,10,7,2,1,,,,,574,255,,,,,21,31,,,11,2,,,,,,,,,,,7,10,1,1,16,12,4,8
10388269,2023-04-09,22/23,27,finished,VfL Bochum 1848,Bochum,vfl-bochum-1848,VfB Stuttgart,Stuttgart,vfb-stuttgart,2,3,REGULAR,AWAY_TEAM,,,True,55,45,2.38,2.22,2,4,0,2,12,15,,,,,,,4,3,7,4,8,12,3,3,,,,,366,281,,,,,34,24,,,8,7,,,,,,,,,,,12,8,2,0,26,26,6,6
10388270,2023-04-02,22/23,26,finished,SV Werder Bremen,Bremen,sv-werder-bremen,TSG Hoffenheim,Hoffenheim,tsg-hoffenheim,1,2,REGULAR,AWAY_TEAM,,,True,57,43,0.87,1.12,1,2,1,0,12,8,,,,,,,0,3,1,6,15,11,3,4,,,,,417,290,,,,,38,34,,,9,6,,,,,,,,,,,12,16,5,2,19,23,5,7
10388271,2023-04-14,22/23,28,finished,FC Schalke 04,Schalke,fc-schalke-04,Hertha BSC,Hertha,hertha-bsc,5,2,REGULAR,HOME_TEAM,,,True,52,48,2.19,1.56,2,1,1,0,14,11,,,,,,,3,1,7,8,17,12,2,3,,,,,188,168,,,,,28,18,,,6,0,,,,,,,,,,,12,19,3,4,18,31,7,6
10388272,2022-08-06,22/23,1,finished,1. FC Union Berlin,Union Berlin,1-fc-union-berlin,Hertha BSC,Hertha,hertha-bsc,3,1,REGULAR,HOME_TEAM,,,True,48,52,1.05,0.34,2,0,1,0,19,7,,,,,,,2,5,5,4,16,21,2,3,,,,,271,302,,,,,33,22,,,6,2,,,,,,,,,,,23,17,2,1,28,24,5,7
10388273,2023-04-16,22/23,28,finished,VfL Wolfsburg,Wolfsburg,vfl-wolfsburg,Bayer 04 Leverkusen,Leverkusen,bayer-04-leverkusen,0,0,REGULAR,DRAW,,,True,43,57,0.91,1.22,0,1,0,1,11,15,,,,,,,4,3,2,5,16,9,0,5,,,,,367,517,,,,,23,33,,,4,2,,,,,,,,,,,10,17,1,2,15,24,5,8
